No_;Location;Inventory;Saleable qty
040256;160;1.000000;1.000000
018613;160;.000000;.000000
027721;160;.000000;.000000
028424;160;4.000000;4.000000
001490;160;4.000000;4.000000
001061;160;5.000000;5.000000
024901;160;.000000;.000000
003554;160;.000000;.000000
000442;160;.000000;.000000
023039;160;.000000;.000000
007363;160;.000000;.000000
038503;160;2.000000;2.000000
045283;160;2.000000;2.000000
009603;160;5.000000;5.000000
021996;160;.000000;.000000
020297;160;.000000;.000000
017475;160;.000000;.000000
025041;160;.000000;.000000
030766;160;.000000;.000000
048959;160;.000000;.000000
003911;160;.000000;.000000
002523;160;.000000;.000000
018575;160;.000000;.000000
020467;160;.000000;.000000
018484;160;.000000;.000000
026680;160;2.000000;2.000000
020955;160;4.000000;4.000000
034678;160;.000000;.000000
041194;160;1.305000;1.305000
006050;160;7.000000;7.000000
005626;160;11.000000;11.000000
003802;160;.000000;.000000
002815;160;56.160000;56.160000
000876;160;4.000000;4.000000
001446;160;5.000000;5.000000
017423;160;.000000;.000000
006853;160;.000000;.000000
017718;160;-1.000000;-1.000000
027087;160;.000000;.000000
025453;160;22.000000;22.000000
016444;160;.000000;.000000
016813;160;.000000;.000000
018735;160;5.000000;5.000000
047913;160;6.000000;6.000000
040396;160;.000000;.000000
004635;160;8.000000;8.000000
017966;160;.000000;.000000
017909;160;.000000;.000000
017597;160;.000000;.000000
022904;160;.000000;.000000
020990;160;.000000;.000000
034634;160;.000000;.000000
031216;160;18.000000;18.000000
038355;160;.000000;.000000
045783;160;21.000000;21.000000
004766;160;19.000000;19.000000
003600;160;9.000000;9.000000
008300;160;31.000000;31.000000
003460;160;.000000;.000000
044919;160;4.000000;4.000000
003901;160;1.000000;1.000000
008313;160;5.000000;5.000000
003883;160;9.000000;9.000000
017970;160;.000000;.000000
020269;160;.000000;.000000
017777;160;.000000;.000000
036798;160;.000000;.000000
030954;160;.000000;.000000
004158;160;2.000000;2.000000
026327;160;27.000000;27.000000
027217;160;3.000000;3.000000
007056;160;.000000;.000000
004140;160;.000000;.000000
000754;160;.000000;.000000
031330;160;.000000;.000000
022550;160;.000000;.000000
005663;160;.000000;.000000
000396;160;.000000;.000000
004443;160;.000000;.000000
018088;160;.000000;.000000
022079;160;2.000000;2.000000
023003;160;.000000;.000000
005686;160;6.000000;6.000000
017516;160;.000000;.000000
000051;160;.000000;.000000
019956;160;.000000;.000000
022864;160;.000000;.000000
026120;160;6.000000;6.000000
016178;160;.000000;.000000
030826;160;4.000000;4.000000
010070;160;13.000000;13.000000
001499;160;.000000;.000000
001970;160;23.000000;23.000000
006641;160;.000000;.000000
001358;160;.000000;.000000
048819;160;5.000000;5.000000
005277;160;.000000;.000000
027446;160;7.000000;7.000000
026351;160;.000000;.000000
007731;160;.000000;.000000
015527;160;4.000000;4.000000
016759;160;.000000;.000000
001822;160;.000000;.000000
022986;160;4.000000;4.000000
039123;160;9.000000;9.000000
008709;160;.000000;.000000
017813;160;.000000;.000000
001332;160;8.000000;8.000000
008776;160;.000000;.000000
001844;160;.000000;.000000
016501;160;.000000;.000000
023219;160;.000000;.000000
019522;160;.000000;.000000
016637;160;.000000;.000000
001210;160;.000000;.000000
006171;160;34.000000;34.000000
006438;160;.000000;.000000
007260;160;.000000;.000000
005786;160;.000000;.000000
015700;160;.000000;.000000
015226;160;5.000000;5.000000
006875;160;4.000000;4.000000
016686;160;.000000;.000000
049000;160;43.200000;43.200000
038375;160;.000000;.000000
002447;160;.000000;.000000
008285;160;6.000000;6.000000
005494;160;.000000;.000000
002644;160;.000000;.000000
021673;160;2.000000;2.000000
028870;160;2.000000;2.000000
001465;160;4.000000;4.000000
008716;160;.000000;.000000
020023;160;14.000000;14.000000
008358;160;.000000;.000000
025957;160;-1.000000;-1.000000
016701;160;4.000000;4.000000
018688;160;3.000000;3.000000
038547;160;4.000000;4.000000
022879;160;2.000000;2.000000
002870;160;.000000;.000000
018401;160;.000000;.000000
044893;160;24.000000;24.000000
027266;160;6.000000;6.000000
045710;160;.000000;.000000
002397;160;.000000;.000000
004456;160;.000000;.000000
002271;160;.000000;.000000
009908;160;.000000;.000000
003203;160;.000000;.000000
004719;160;.000000;.000000
016991;160;.000000;.000000
027845;160;14.000000;14.000000
019538;160;.000000;.000000
048635;160;10.000000;10.000000
014765;160;.000000;.000000
015347;160;4.000000;4.000000
002158;160;.000000;.000000
017569;160;.000000;.000000
001746;160;2.000000;2.000000
003411;160;.000000;.000000
008334;160;12.000000;12.000000
017805;160;4.000000;4.000000
004570;160;6.000000;6.000000
006309;160;.000000;.000000
020302;160;.000000;.000000
026000;160;4.000000;4.000000
008122;160;3.000000;1.000000
006283;160;.000000;.000000
006924;160;1.000000;1.000000
029750;160;2.000000;2.000000
015520;160;3.000000;3.000000
008130;160;30.000000;30.000000
027606;160;.000000;.000000
005747;160;.000000;.000000
045177;160;15.000000;15.000000
020029;160;17.000000;17.000000
007919;160;.000000;.000000
005581;160;16.000000;16.000000
025588;160;.000000;.000000
015660;160;.000000;.000000
018050;160;.000000;.000000
020914;160;6.000000;6.000000
015673;160;.000000;.000000
020989;160;.000000;.000000
031241;160;18.000000;18.000000
004821;160;13.000000;13.000000
007461;160;.000000;.000000
018626;160;4.000000;4.000000
002433;160;8.000000;8.000000
004130;160;19.000000;19.000000
003721;160;20.000000;20.000000
006770;160;.000000;.000000
026019;160;1.000000;1.000000
042890;160;21.000000;21.000000
027395;160;10.000000;10.000000
045770;160;3.000000;3.000000
017670;160;.000000;.000000
000482;160;.000000;.000000
005726;160;.000000;.000000
003583;160;11.000000;11.000000
042387;160;104.400000;104.400000
005336;160;.000000;.000000
022457;160;3.000000;3.000000
003776;160;.000000;.000000
019286;160;-2.000000;-2.000000
018689;160;2.000000;2.000000
016623;160;.000000;.000000
048128;160;5.000000;5.000000
018068;160;.000000;.000000
006051;160;6.000000;6.000000
017723;160;.000000;.000000
005309;160;.000000;.000000
005301;160;.000000;.000000
017100;160;.000000;.000000
000153;160;.000000;.000000
000574;160;.000000;.000000
017374;160;.000000;.000000
048739;160;.000000;.000000
004641;160;5.000000;5.000000
008723;160;.000000;.000000
017395;160;.000000;.000000
005740;160;.000000;.000000
016964;160;.000000;.000000
024960;160;.000000;.000000
040315;160;2.000000;2.000000
047842;160;1.000000;1.000000
045765;160;6.000000;6.000000
018052;160;.000000;.000000
007736;160;.000000;.000000
024396;160;.000000;.000000
020324;160;2.000000;2.000000
007958;160;.000000;.000000
020416;160;.000000;.000000
039796;160;80.756000;80.756000
034783;160;2.000000;2.000000
002565;160;24.000000;24.000000
003153;160;.000000;.000000
003581;160;12.000000;12.000000
006982;160;-1.000000;-1.000000
020332;160;.000000;.000000
020340;160;.000000;.000000
034744;160;14.000000;14.000000
026490;160;.000000;.000000
008745;160;.000000;.000000
003903;160;2.000000;2.000000
005580;160;13.000000;13.000000
001459;160;9.000000;9.000000
000252;160;.000000;.000000
026006;160;5.000000;5.000000
019488;160;.000000;.000000
001405;160;5.000000;5.000000
022848;160;3.000000;3.000000
006954;160;.000000;.000000
008770;160;.000000;.000000
003631;160;17.000000;17.000000
027466;160;6.000000;6.000000
003158;160;2.025000;2.025000
006785;160;.000000;.000000
031478;160;.000000;.000000
041103;160;.000000;.000000
026405;160;.000000;.000000
003897;160;2.000000;2.000000
006019;160;.000000;.000000
026704;160;.000000;.000000
018660;160;.000000;.000000
006277;160;1.000000;1.000000
002089;160;.000000;.000000
001838;160;.000000;.000000
000080;160;.000000;.000000
022531;160;.000000;.000000
026391;160;.000000;.000000
036892;160;3.000000;3.000000
007270;160;.000000;.000000
008494;160;.000000;.000000
006377;160;.000000;.000000
003932;160;.000000;.000000
006872;160;1.000000;1.000000
030814;160;.000000;.000000
021667;160;4.000000;4.000000
018659;160;6.000000;6.000000
017541;160;.000000;.000000
007041;160;.000000;.000000
027826;160;.000000;.000000
034707;160;9.000000;9.000000
004840;160;2.000000;2.000000
026935;160;.000000;.000000
017295;160;-8.000000;-8.000000
019865;160;.000000;.000000
003663;160;5.000000;5.000000
003128;160;.000000;.000000
026191;160;3.000000;3.000000
001677;160;.000000;.000000
003301;160;.000000;.000000
005451;160;.000000;.000000
016625;160;.000000;.000000
003869;160;4.000000;4.000000
018060;160;.000000;.000000
004663;160;.000000;.000000
008359;160;.000000;.000000
001439;160;.000000;.000000
015864;160;.000000;.000000
044799;160;1.000000;1.000000
002401;160;.000000;.000000
017753;160;.000000;.000000
018618;160;.000000;.000000
008169;160;-1.000000;-1.000000
021235;160;.000000;.000000
023291;160;10.000000;10.000000
006068;160;.000000;.000000
001520;160;.000000;.000000
017441;160;.000000;.000000
030793;160;2.000000;2.000000
008875;160;.000000;.000000
025498;160;.000000;.000000
017576;160;-2.000000;-2.000000
003052;160;.000000;.000000
019577;160;.000000;.000000
027134;160;20.000000;20.000000
019697;160;4.000000;4.000000
003998;160;.000000;.000000
015408;160;.000000;.000000
003048;160;.000000;.000000
047697;160;1.000000;1.000000
030859;160;2.000000;2.000000
022277;160;.000000;.000000
002806;160;63.180000;63.180000
031386;160;.000000;.000000
031214;160;10.000000;10.000000
004576;160;11.000000;11.000000
021959;160;.000000;.000000
015327;160;.000000;.000000
026034;160;.000000;.000000
024573;160;.000000;.000000
038985;160;.000000;.000000
048892;160;4.000000;4.000000
039606;160;43.200000;43.200000
024213;160;.000000;.000000
003984;160;1.000000;1.000000
003626;160;2.000000;2.000000
025998;160;1.620000;1.620000
006736;160;.000000;.000000
048901;160;4.000000;4.000000
004817;160;7.000000;7.000000
002792;160;6.000000;6.000000
007039;160;.000000;.000000
044997;160;5.000000;5.000000
048896;160;4.000000;4.000000
028148;160;13.000000;13.000000
003169;160;.000000;.000000
001975;160;.000000;.000000
008599;160;.000000;.000000
008286;160;7.000000;7.000000
005454;160;.000000;.000000
006028;160;8.000000;8.000000
000104;160;.000000;.000000
041082;160;.000000;.000000
000179;160;.000000;.000000
008460;160;.000000;.000000
025598;160;.000000;.000000
008772;160;.000000;.000000
006271;160;5.000000;5.000000
005591;160;5.000000;5.000000
007743;160;.000000;.000000
006146;160;.000000;.000000
046780;160;16.000000;16.000000
027238;160;.000000;.000000
004778;160;7.000000;7.000000
006564;160;.000000;.000000
002404;160;.000000;.000000
005369;160;.000000;.000000
019432;160;.000000;.000000
001495;160;.000000;.000000
001528;160;.000000;.000000
025565;160;6.000000;6.000000
016461;160;.000000;.000000
038556;160;4.000000;4.000000
045789;160;7.000000;7.000000
030940;160;1.000000;1.000000
019859;160;4.000000;4.000000
003729;160;16.000000;16.000000
005773;160;.000000;.000000
000671;160;.000000;.000000
008696;160;.000000;.000000
017256;160;.000000;.000000
001128;160;.000000;.000000
008266;160;13.000000;13.000000
017479;160;.000000;.000000
004320;160;.000000;.000000
016413;160;.000000;.000000
016541;160;.000000;.000000
048810;160;20.000000;20.000000
008739;160;.000000;.000000
015478;160;.000000;.000000
017770;160;.000000;.000000
020957;160;6.000000;6.000000
038437;160;.000000;.000000
045574;160;.000000;.000000
031287;160;7.000000;7.000000
009612;160;7.000000;7.000000
021132;160;.000000;.000000
016494;160;.000000;.000000
007047;160;.000000;.000000
008226;160;26.000000;26.000000
016499;160;.000000;.000000
000068;160;.000000;.000000
026483;160;6.000000;6.000000
044883;160;6.000000;6.000000
008027;160;.000000;.000000
004826;160;.000000;.000000
027249;160;.000000;.000000
008240;160;39.000000;39.000000
015278;160;.000000;.000000
007810;160;.000000;.000000
001346;160;.000000;.000000
019607;160;4.000000;4.000000
006907;160;.000000;.000000
006092;160;.000000;.000000
017837;160;.000000;.000000
000544;160;.000000;.000000
007207;160;.000000;.000000
021343;160;.000000;.000000
015239;160;2.000000;2.000000
045267;160;.000000;.000000
045792;160;10.000000;10.000000
003885;160;4.000000;4.000000
019679;160;3.000000;3.000000
008635;160;.000000;.000000
005330;160;-1.000000;-1.000000
020917;160;4.000000;4.000000
046626;160;73.672500;73.672500
022256;160;5.000000;5.000000
002054;160;.000000;.000000
029593;160;2.000000;2.000000
003014;160;.000000;.000000
016396;160;.000000;.000000
016438;160;.000000;.000000
023216;160;3.000000;3.000000
000989;160;.000000;.000000
045613;160;.000000;.000000
008314;160;8.000000;8.000000
003151;160;.000000;.000000
017690;160;.000000;.000000
000464;160;.000000;.000000
027515;160;.000000;.000000
020330;160;.000000;.000000
020337;160;.000000;.000000
019395;160;2.000000;2.000000
008436;160;.000000;.000000
015580;160;.000000;.000000
007770;160;.000000;.000000
017321;160;19.000000;19.000000
007319;160;.000000;.000000
001870;160;.000000;.000000
019744;160;16.000000;16.000000
002060;160;.000000;.000000
005045;160;-3.000000;-3.000000
005721;160;.000000;.000000
025917;160;5.000000;5.000000
005836;160;1.000000;1.000000
023192;160;2.000000;2.000000
004806;160;7.000000;7.000000
022554;160;.000000;.000000
022078;160;2.000000;2.000000
007264;160;.000000;.000000
024915;160;.000000;.000000
016718;160;129.000000;129.000000
016327;160;.000000;.000000
022357;160;.000000;.000000
031121;160;.000000;.000000
004735;160;.000000;.000000
027294;160;3.000000;3.000000
047821;160;5.000000;5.000000
006727;160;.000000;.000000
024878;160;2.000000;2.000000
003121;160;.000000;.000000
003113;160;.000000;.000000
040521;160;8.000000;8.000000
004100;160;12.000000;12.000000
001964;160;10.000000;9.000000
006005;160;.000000;.000000
008110;160;.000000;.000000
001702;160;7.000000;7.000000
045588;160;-3.000000;-3.000000
042927;160;14.000000;14.000000
004526;160;9.000000;9.000000
026157;160;5.000000;5.000000
017521;160;.000000;.000000
002216;160;4.000000;4.000000
008228;160;16.000000;16.000000
017634;160;.000000;.000000
005879;160;.000000;.000000
002620;160;2.000000;2.000000
002358;160;2.000000;2.000000
017987;160;.000000;.000000
042835;160;22.000000;22.000000
041379;160;.000000;.000000
002207;160;-1.000000;-1.000000
034474;160;2.000000;2.000000
004521;160;4.000000;4.000000
002822;160;35.640000;35.640000
018672;160;.000000;.000000
025904;160;3.000000;3.000000
001790;160;6.000000;6.000000
026207;160;1.000000;1.000000
038548;160;.000000;.000000
048323;160;4.000000;4.000000
041211;160;2.000000;2.000000
003751;160;.000000;.000000
001451;160;5.000000;5.000000
006125;160;4.000000;4.000000
009548;160;.000000;.000000
022330;160;.000000;.000000
003577;160;3.000000;3.000000
017359;160;.000000;.000000
002129;160;9.000000;8.000000
021640;160;2.000000;2.000000
045031;160;10.000000;10.000000
042428;160;23.000000;23.000000
018632;160;.000000;.000000
025902;160;13.000000;13.000000
021342;160;.000000;.000000
005093;160;.000000;.000000
001782;160;19.000000;19.000000
007032;160;-1.000000;-1.000000
036814;160;1.000000;1.000000
041383;160;.000000;.000000
017294;160;3.000000;3.000000
004283;160;.000000;.000000
013240;160;.000000;.000000
017082;160;3.000000;3.000000
015586;160;19.000000;19.000000
005821;160;.000000;.000000
038383;160;-1.000000;-1.000000
045723;160;11.000000;11.000000
028205;160;5.000000;5.000000
018390;160;.000000;.000000
006451;160;.000000;.000000
007828;160;.000000;.000000
018598;160;.000000;.000000
008456;160;.000000;.000000
015564;160;.000000;.000000
002249;160;4.000000;4.000000
001921;160;.000000;.000000
024245;160;4.000000;4.000000
042972;160;.000000;.000000
042406;160;2.000000;2.000000
008846;160;.000000;.000000
016532;160;.000000;.000000
016180;160;.000000;.000000
015587;160;21.600000;21.600000
034712;160;7.000000;7.000000
040497;160;6.000000;6.000000
019983;160;8.000000;8.000000
006288;160;.000000;.000000
007116;160;.000000;.000000
002513;160;.000000;.000000
031350;160;44.000000;44.000000
039712;160;11.000000;11.000000
006299;160;.000000;.000000
006133;160;.000000;.000000
017543;160;.000000;.000000
017788;160;.000000;.000000
001104;160;.000000;.000000
020349;160;.000000;.000000
029795;160;.000000;.000000
031260;160;3.000000;3.000000
004520;160;.000000;.000000
005595;160;3.000000;3.000000
000621;160;.000000;.000000
000537;160;.000000;.000000
016055;160;.000000;.000000
014065;160;.000000;.000000
016110;160;.800000;.800000
000042;160;.000000;.000000
046912;160;24.000000;24.000000
021664;160;.000000;.000000
015255;160;21.000000;21.000000
004278;160;.000000;.000000
015224;160;7.000000;7.000000
002390;160;.000000;.000000
001169;160;.000000;.000000
028272;160;.000000;.000000
005155;160;.000000;.000000
002557;160;.000000;.000000
000200;160;.000000;.000000
017844;160;.000000;.000000
017342;160;.000000;.000000
005667;160;18.000000;18.000000
015581;160;.000000;.000000
010213;160;.000000;.000000
008062;160;90.000000;90.000000
000922;160;.000000;.000000
029743;160;.000000;.000000
041190;160;.000000;.000000
002105;160;.000000;.000000
027507;160;7.000000;7.000000
025515;160;.000000;.000000
005311;160;.000000;.000000
008484;160;.000000;.000000
002897;160;.000000;.000000
016487;160;.000000;.000000
005319;160;-3.000000;-3.000000
045005;160;3.000000;3.000000
002387;160;.000000;.000000
026049;160;.000000;.000000
010770;160;-3.000000;-3.000000
016153;160;.854000;.854000
001672;160;.000000;.000000
024950;160;3.000000;3.000000
001404;160;7.000000;7.000000
018072;160;-1.000000;-1.000000
026175;160;.000000;.000000
002371;160;10.000000;10.000000
006840;160;.000000;.000000
034704;160;4.000000;4.000000
042868;160;30.000000;30.000000
019612;160;9.000000;9.000000
017010;160;.000000;.000000
044852;160;2.000000;2.000000
047511;160;2.000000;2.000000
038991;160;2.000000;2.000000
039747;160;10.000000;10.000000
027278;160;3.000000;3.000000
045673;160;6.000000;6.000000
006453;160;1.000000;1.000000
017730;160;.000000;.000000
007269;160;.000000;.000000
021158;160;.000000;.000000
015852;160;.000000;.000000
022349;160;.000000;.000000
023993;160;4.000000;4.000000
002161;160;18.000000;18.000000
017283;160;.000000;.000000
000314;160;-4.000000;-4.000000
007079;160;.000000;.000000
019839;160;.000000;.000000
006760;160;9.000000;9.000000
003448;160;1.000000;1.000000
027551;160;6.000000;6.000000
015568;160;.000000;.000000
030789;160;.000000;.000000
030981;160;.000000;.000000
009098;160;.000000;.000000
008378;160;.000000;.000000
007719;160;.000000;.000000
005260;160;.000000;.000000
022131;160;.000000;.000000
000073;160;.000000;.000000
016948;160;.000000;.000000
002808;160;8.000000;8.000000
003567;160;30.000000;30.000000
008760;160;.000000;.000000
005252;160;.000000;.000000
025680;160;4.000000;4.000000
028192;160;6.000000;6.000000
002438;160;.000000;.000000
020084;160;.000000;.000000
026685;160;2.000000;2.000000
019945;160;5.000000;5.000000
005636;160;7.000000;7.000000
016994;160;.000000;.000000
001342;160;.000000;.000000
020972;160;12.000000;12.000000
004795;160;.000000;.000000
008318;160;4.000000;4.000000
002278;160;.000000;.000000
016234;160;.000000;.000000
019592;160;.000000;.000000
017632;160;.000000;.000000
022350;160;.000000;.000000
017262;160;.000000;.000000
007046;160;.000000;.000000
003685;160;27.000000;27.000000
048904;160;4.000000;4.000000
003906;160;1.000000;1.000000
010119;160;.000000;.000000
017817;160;.000000;.000000
005708;160;.000000;.000000
026369;160;.000000;.000000
017405;160;-1.000000;-1.000000
017460;160;-2.000000;-2.000000
026013;160;1.000000;1.000000
006793;160;-1.000000;-1.000000
018715;160;.000000;.000000
002699;160;2.000000;2.000000
022907;160;4.000000;4.000000
018366;160;13.000000;13.000000
015480;160;.000000;.000000
015325;160;.000000;.000000
001484;160;.000000;.000000
040565;160;5.000000;5.000000
010663;160;.000000;.000000
028452;160;.000000;.000000
019295;160;10.000000;10.000000
017056;160;.000000;.000000
001348;160;.000000;.000000
030832;160;.000000;.000000
042924;160;11.000000;11.000000
030708;160;2.000000;2.000000
031477;160;5.000000;5.000000
022324;160;.000000;.000000
019761;160;16.000000;16.000000
021626;160;.000000;.000000
015286;160;.000000;.000000
045024;160;13.000000;13.000000
022544;160;.000000;.000000
027820;160;.000000;.000000
015536;160;6.000000;6.000000
022347;160;.000000;.000000
027523;160;.000000;.000000
042820;160;8.000000;8.000000
022540;160;.000000;.000000
027841;160;2.000000;2.000000
002381;160;11.000000;10.000000
017878;160;.000000;.000000
027283;160;9.000000;9.000000
015182;160;.000000;.000000
005520;160;84.000000;84.000000
023256;160;.000000;.000000
028252;160;.000000;.000000
015537;160;5.000000;5.000000
001895;160;.000000;.000000
003054;160;.000000;.000000
041373;160;1.000000;1.000000
045611;160;2.000000;2.000000
003681;160;13.000000;13.000000
008077;160;.000000;.000000
008771;160;.000000;.000000
005043;160;2.000000;2.000000
003378;160;.000000;.000000
007007;160;.000000;.000000
015602;160;.000000;.000000
016880;160;.000000;.000000
040313;160;30.000000;30.000000
027209;160;.000000;.000000
007974;160;.000000;.000000
026165;160;.000000;.000000
030868;160;4.000000;4.000000
041182;160;4.500000;4.500000
041451;160;.000000;.000000
043334;160;2.000000;2.000000
008037;160;.000000;.000000
027261;160;4.000000;4.000000
006431;160;.000000;.000000
003180;160;9.000000;9.000000
030775;160;.000000;.000000
008276;160;26.000000;26.000000
000547;160;.000000;.000000
025657;160;3.000000;3.000000
017538;160;.000000;.000000
017330;160;.000000;.000000
015531;160;.000000;.000000
041184;160;.000000;.000000
038497;160;.000000;.000000
004540;160;5.000000;5.000000
025930;160;.000000;.000000
004724;160;1.000000;1.000000
046854;160;2.000000;2.000000
045021;160;8.000000;8.000000
007138;160;.000000;.000000
026002;160;6.000000;6.000000
015666;160;18.000000;18.000000
003365;160;.000000;.000000
045671;160;10.000000;10.000000
045800;160;17.000000;17.000000
015321;160;.000000;.000000
000572;160;.000000;.000000
024225;160;2.000000;2.000000
026234;160;.000000;.000000
042713;160;.000000;.000000
043441;160;.000000;.000000
038484;160;-1.000000;-1.000000
018614;160;4.000000;4.000000
006731;160;.000000;.000000
007292;160;.000000;.000000
025807;160;.000000;.000000
001188;160;.000000;.000000
006912;160;.000000;.000000
031362;160;.000000;.000000
000182;160;.000000;.000000
028330;160;4.000000;4.000000
015360;160;.000000;.000000
007297;160;.000000;.000000
008865;160;.000000;.000000
005931;160;.000000;.000000
003123;160;.000000;.000000
004355;160;.000000;.000000
003796;160;2.000000;2.000000
021255;160;.000000;.000000
015676;160;.000000;.000000
002967;160;.000000;.000000
004834;160;.000000;.000000
018315;160;.000000;.000000
020781;160;.000000;.000000
003500;160;.000000;.000000
018708;160;1.000000;1.000000
016511;160;.000000;.000000
002453;160;.000000;.000000
020283;160;.000000;.000000
005338;160;.000000;.000000
048738;160;.000000;.000000
042854;160;25.000000;25.000000
003601;160;8.000000;8.000000
025442;160;.000000;.000000
018364;160;5.000000;5.000000
006715;160;1.000000;1.000000
017899;160;.000000;.000000
018619;160;2.000000;2.000000
034491;160;1.000000;1.000000
045033;160;5.000000;5.000000
039826;160;.000000;.000000
004155;160;15.000000;15.000000
026147;160;5.000000;5.000000
016033;160;.000000;.000000
007057;160;.000000;.000000
036822;160;5.000000;5.000000
044913;160;4.000000;4.000000
027259;160;4.000000;4.000000
004473;160;1.000000;1.000000
026643;160;.000000;.000000
008319;160;24.000000;24.000000
026321;160;4.000000;4.000000
000534;160;.000000;.000000
005834;160;2.000000;2.000000
022935;160;.000000;.000000
030976;160;14.000000;14.000000
007472;160;.000000;.000000
027494;160;19.000000;19.000000
025784;160;.000000;.000000
002081;160;.000000;.000000
007993;160;8.000000;8.000000
022070;160;5.000000;5.000000
022867;160;.000000;.000000
007785;160;.000000;.000000
003187;160;.000000;.000000
019926;160;3.000000;3.000000
031480;160;3.000000;3.000000
003656;160;.000000;.000000
004775;160;.000000;.000000
008704;160;.000000;.000000
000540;160;.000000;.000000
026121;160;5.000000;5.000000
002554;160;.000000;.000000
016358;160;.000000;.000000
003514;160;.000000;.000000
034655;160;.000000;.000000
042501;160;17.000000;17.000000
045805;160;8.000000;8.000000
048967;160;37.440000;37.440000
008214;160;7.000000;7.000000
022529;160;.000000;.000000
000243;160;.000000;.000000
008103;160;.000000;.000000
002736;160;3.000000;3.000000
005380;160;.000000;.000000
016807;160;.000000;.000000
021983;160;.000000;.000000
005569;160;10.000000;10.000000
006490;160;.000000;.000000
018535;160;.000000;.000000
015437;160;.000000;.000000
002944;160;.000000;.000000
039732;160;.000000;.000000
007466;160;.000000;.000000
019685;160;7.000000;7.000000
020471;160;.000000;.000000
003598;160;14.000000;14.000000
000399;160;.000000;.000000
006527;160;.000000;.000000
003223;160;.000000;.000000
016845;160;.000000;.000000
002971;160;.000000;.000000
042815;160;7.000000;7.000000
042877;160;9.000000;9.000000
048813;160;20.000000;20.000000
008422;160;.000000;.000000
027247;160;1.000000;1.000000
027440;160;11.000000;11.000000
008903;160;8.000000;8.000000
018712;160;13.000000;13.000000
008029;160;.000000;.000000
016416;160;.000000;.000000
025903;160;.000000;.000000
028708;160;.000000;.000000
027489;160;13.000000;13.000000
015339;160;.000000;.000000
015562;160;.000000;.000000
015870;160;7.000000;7.000000
005200;160;.000000;.000000
027353;160;-5.000000;-5.000000
006291;160;4.000000;4.000000
044846;160;2.000000;2.000000
036903;160;10.000000;10.000000
048845;160;.000000;.000000
021850;160;.000000;.000000
018636;160;-1.000000;-1.000000
006404;160;.000000;.000000
007356;160;.000000;.000000
017495;160;.000000;.000000
005205;160;.000000;.000000
018421;160;.000000;.000000
030698;160;2.000000;2.000000
021897;160;.000000;.000000
023052;160;.000000;.000000
006089;160;.000000;.000000
005304;160;.000000;.000000
005084;160;.000000;.000000
017715;160;.000000;.000000
003369;160;2.000000;2.000000
002142;160;2.000000;2.000000
003503;160;.000000;.000000
015662;160;.000000;.000000
002722;160;8.000000;8.000000
000518;160;-6.000000;-6.000000
017366;160;.000000;.000000
000861;160;9.000000;9.000000
001759;160;2.000000;2.000000
016274;160;.000000;.000000
001897;160;3.000000;3.000000
034565;160;1.000000;1.000000
019727;160;5.000000;5.000000
006784;160;1.000000;1.000000
030946;160;.000000;.000000
042778;160;33.000000;33.000000
019630;160;7.000000;7.000000
019826;160;.000000;.000000
017922;160;.000000;.000000
023246;160;5.000000;5.000000
018403;160;.000000;.000000
003044;160;.000000;.000000
016663;160;.000000;.000000
003498;160;.000000;.000000
020356;160;2.000000;2.000000
009591;160;.000000;.000000
003548;160;.000000;.000000
002457;160;7.000000;7.000000
008675;160;.000000;.000000
001741;160;7.000000;7.000000
001256;160;.000000;.000000
016939;160;.000000;.000000
004836;160;.000000;.000000
017421;160;.000000;.000000
002428;160;7.000000;7.000000
002654;160;.000000;.000000
002134;160;6.000000;6.000000
005030;160;.000000;.000000
017577;160;.000000;.000000
003254;160;3.000000;3.000000
020985;160;11.000000;11.000000
022023;160;51.000000;51.000000
022371;160;.000000;.000000
019781;160;43.000000;43.000000
026933;160;2.000000;2.000000
002899;160;.000000;.000000
016326;160;.000000;.000000
006895;160;.000000;.000000
004506;160;.000000;.000000
002396;160;.000000;.000000
015384;160;.000000;.000000
016856;160;.000000;.000000
029792;160;20.000000;20.000000
005192;160;.000000;.000000
005212;160;.000000;.000000
034687;160;14.000000;14.000000
038987;160;2.000000;2.000000
022106;160;9.000000;9.000000
017898;160;.000000;.000000
026931;160;5.000000;5.000000
020783;160;.000000;.000000
021460;160;-1.000000;-1.000000
023304;160;.000000;.000000
015175;160;10.000000;10.000000
007629;160;.000000;.000000
028480;160;.000000;.000000
000985;160;.000000;.000000
042443;160;2.000000;2.000000
034663;160;1.000000;1.000000
034052;160;.000000;.000000
028146;160;14.000000;14.000000
026048;160;20.000000;20.000000
018028;160;.000000;.000000
021181;160;.000000;.000000
008352;160;17.000000;17.000000
005758;160;.000000;.000000
018430;160;.000000;.000000
006542;160;.000000;.000000
003771;160;.000000;.000000
017394;160;.000000;.000000
002180;160;1.000000;1.000000
020998;160;3.000000;3.000000
042625;160;.000000;.000000
034694;160;2.000000;2.000000
041039;160;3.000000;3.000000
006555;160;4.000000;4.000000
002708;160;15.000000;15.000000
015549;160;7.000000;7.000000
021183;160;.000000;.000000
027585;160;6.000000;6.000000
007389;160;.000000;.000000
044879;160;32.000000;32.000000
008450;160;.000000;.000000
007258;160;.000000;.000000
021544;160;.000000;.000000
008607;160;.000000;.000000
016088;160;.000000;.000000
