ar;ItemNo;SalesQty;SalesAmountExclVat;SalesAmountInclVat;BF
2020;003642;342.000000;20950.870000;26188.587500;7956.460000
2020;016148;9.850000;5192.920000;6491.150000;1055.920000
2022;040339;2.000000;302.400000;378.000000;33.280000
2022;022197;270.000000;49798.820000;62248.525000;13071.810000
2023;019284;1.000000;71.200000;89.000000;27.880000
2021;001781;34.000000;1593.600000;1992.000000;666.420000
2020;008003;288.000000;36512.000000;45640.000000;20974.470000
2024;021188;23.000000;11573.600000;14467.000000;3025.880000
2021;019687;16.000000;2037.600000;2547.000000;561.600000
2023;025723;60.000000;4617.600000;5772.000000;1354.800000
2020;020366;207.000000;459393.200000;574241.500000;74623.920000
2022;019646;36.000000;2851.200000;3564.000000;1633.780000
2021;034540;240.000000;555524.120000;694405.150000;129701.240000
2021;028139;18.000000;849.600000;1062.000000;493.440000
2023;021554;54.000000;1201.600000;1502.000000;586.000000
2022;034022;96.000000;10620.000000;13275.000000;2837.880000
2024;022189;2.000000;257.600000;322.000000;4.000000
2024;006168;15.000000;2580.000000;3225.000000;928.190000
2024;034785;1.000000;839.200000;1049.000000;284.770000
2023;042728;2.000000;142.400000;178.000000;85.380000
2022;008213;621.000000;29845.260000;37306.575000;17765.480000
2021;010249;185.000000;21840.200000;27300.250000;5926.500000
2021;003940;8.000000;1927.200000;2409.000000;184.800000
2020;021337;108.000000;1227.760000;1534.700000;381.040000
2023;001050;69.000000;4874.240000;6092.800000;1893.970000
2022;008381;232.000000;18595.400000;23244.250000;10231.970000
2021;006273;3.000000;209.600000;262.000000;89.570000
2020;020953;37.000000;1162.400000;1453.000000;670.720000
2022;040450;2.000000;2760.000000;3450.000000;537.000000
2020;019145;4.000000;2078.400000;2598.000000;-956.280000
2023;021593;6.000000;13276.800000;16596.000000;191.760000
2020;007982;4.000000;559.440000;699.300000;206.960000
2022;038475;2.000000;174.400000;218.000000;86.510000
2022;005833;1.000000;399.200000;499.000000;168.480000
2022;002056;147.000000;31099.690000;38874.612500;17620.600000
2023;006589;956.102000;111133.790000;138917.237500;-68138.290000
2021;006874;47.000000;6148.000000;7685.000000;3614.560000
2022;029603;194.000000;44099.890000;55124.862500;26852.890000
2020;008671;1.000000;543.200000;679.000000;-607.400000
2021;026686;8.000000;19253.440000;24066.800000;6972.640000
2023;030945;5.000000;739.200000;924.000000;-16.600000
2020;027457;6.000000;1478.400000;1848.000000;171.600000
2024;020923;2.000000;43.200000;54.000000;3.760000
2020;005769;87.390000;124301.150000;155376.437500;41740.110000
2023;003491;6.000000;10776.000000;13470.000000;36.720000
2022;001032;17.000000;1946.400000;2433.000000;460.190000
2024;034691;1.000000;103.200000;129.000000;37.310000
2021;027289;13.000000;2589.600000;3237.000000;1210.170000
2020;017798;16.000000;3144.000000;3930.000000;1009.280000
2021;005659;48.000000;1483.200000;1854.000000;626.400000
2023;041356;17.000000;9314.560000;11643.200000;4010.880000
2024;025818;1.000000;1440.000000;1800.000000;165.160000
2023;002604;14.000000;918.400000;1148.000000;431.020000
2023;019448;1.000000;1199.200000;1499.000000;471.420000
2021;007025;2.000000;318.400000;398.000000;246.720000
2020;024921;9.000000;1648.800000;2061.000000;752.960000
2023;020421;66.000000;119261.600000;149077.000000;31658.400000
2023;028394;9.000000;3456.640000;4320.800000;1646.920000
2022;042627;7.000000;826.400000;1033.000000;108.200000
2023;042491;3.000000;244.000000;305.000000;28.540000
2021;027613;8.000000;2098.400000;2623.000000;195.920000
2022;041112;16.000000;16443.200000;20554.000000;2880.620000
2023;001172;2.000000;478.400000;598.000000;159.090000
2022;018540;91.000000;6262.740000;7828.425000;3030.380000
2021;012535;5.000000;1916.000000;2395.000000;329.800000
2022;010273;8.000000;825.600000;1032.000000;35.680000
2021;004121;102.000000;1767.360000;2209.200000;789.240000
2022;028839;16.000000;10203.200000;12754.000000;5692.150000
2022;025537;8.000000;727.300000;909.125000;314.340000
2024;038995;100.000000;2000.000000;2500.000000;956.000000
2021;030935;10.000000;2388.800000;2986.000000;797.900000
2021;018542;143.000000;4368.000000;5460.000000;2000.320000
2020;016235;1617.400000;235049.560000;293811.950000;-15833.000000
2023;009581;349.000000;42471.200000;53089.000000;5525.380000
2024;019271;1.000000;263.200000;329.000000;85.870000
2022;004393;57.810000;14249.310000;17811.637500;5314.190000
2020;017781;5.000000;596.000000;745.000000;178.000000
2023;029588;137.000000;165866.000000;207332.500000;51416.840000
2023;041437;10.000000;752.000000;940.000000;364.400000
2021;025867;15.000000;2708.800000;3386.000000;356.800000
2020;005559;83.000000;9156.800000;11446.000000;3100.960000
2022;040595;1.000000;303.200000;379.000000;88.880000
2020;008148;2.000000;62.400000;78.000000;36.000000
2021;017427;40.000000;3792.000000;4740.000000;1011.540000
2021;025988;592.120000;119244.210000;149055.262500;10399.390000
2022;004229;1257.000000;72048.580000;90060.725000;31711.540000
2023;027112;158.000000;20126.200000;25157.750000;7321.360000
2021;004632;1093.000000;59829.600000;74787.000000;15683.330000
2020;028912;16.000000;33467.600000;41834.500000;6265.040000
2022;041525;50.000000;10126.400000;12658.000000;1765.120000
2024;048817;4.000000;60.800000;76.000000;24.320000
2023;005832;19.000000;9857.600000;12322.000000;3450.920000
2022;003424;12.000000;29511.200000;36889.000000;13392.800000
2022;026063;295.500000;103065.400000;128831.750000;25747.070000
2021;019551;1.000000;31.200000;39.000000;13.600000
2020;021563;34.000000;299.200000;374.000000;148.280000
2021;015273;148.000000;31363.880000;39204.850000;12711.810000
2021;001679;32.000000;2649.600000;3312.000000;1423.130000
2020;001778;41.000000;1935.200000;2419.000000;835.590000
2020;015403;5.000000;4396.000000;5495.000000;1238.740000
2023;008364;4.000000;252.800000;316.000000;97.800000
2023;026981;1.000000;1391.200000;1739.000000;-275.780000
2023;037260;132.000000;10390.400000;12988.000000;2489.640000
2024;001444;2.000000;110.400000;138.000000;48.940000
2021;020047;395.000000;3092.330000;3865.412500;1895.480000
2021;001466;283.000000;28768.200000;35960.250000;16184.550000
2021;000312;16.000000;2128.000000;2660.000000;969.480000
2022;028888;15.000000;5988.000000;7485.000000;2342.260000
2024;041189;11.000000;4391.200000;5489.000000;1367.080000
2022;029766;6.000000;139.200000;174.000000;60.000000
2021;022058;34.000000;20807.200000;26009.000000;5812.640000
2023;019471;.000000;.000000;.000000;.000000
2020;022090;12.000000;17031.440000;21289.300000;1535.120000
2023;019288;41.000000;9408.000000;11760.000000;3383.050000
2021;016073;47.000000;2211.200000;2764.000000;1164.770000
2023;021000;23.000000;2645.600000;3307.000000;323.280000
2024;019486;1.000000;767.200000;959.000000;-144.800000
2020;002480;63.000000;18712.800000;23391.000000;8600.380000
2022;015349;2.000000;1054.400000;1318.000000;-178.180000
2023;040541;10.000000;1380.800000;1726.000000;505.280000
2024;008014;2.000000;1038.400000;1298.000000;212.020000
2020;028305;83.000000;48854.440000;61068.050000;9323.980000
2022;031203;36.000000;110821.600000;138527.000000;12535.440000
2020;003623;1.000000;1039.200000;1299.000000;347.300000
2022;028473;10.000000;552.000000;690.000000;254.080000
2020;027429;44.000000;1018.400000;1273.000000;490.840000
2022;016064;88.000000;5146.400000;6433.000000;2472.340000
2023;021630;87.000000;5885.760000;7357.200000;3257.490000
2023;016082;148.000000;33379.200000;41724.000000;13048.440000
2020;004374;29.520000;2371.440000;2964.300000;-1860.550000
2020;003125;16.280000;5315.290000;6644.112500;1749.360000
2023;003630;9.000000;928.800000;1161.000000;123.180000
2022;002595;3.000000;117.600000;147.000000;65.850000
2023;003082;27.000000;377.600000;472.000000;-295.780000
2021;004164;22.000000;1390.400000;1738.000000;344.960000
2023;005654;27.000000;2488.540000;3110.675000;1280.980000
2022;048972;774.360000;243741.350000;304676.687500;87700.110000
2024;042865;1.000000;79.200000;99.000000;45.560000
2024;005787;7.000000;269.860000;337.325000;100.030000
2023;002885;31.220000;42536.600000;53170.750000;20056.330000
2023;030942;31.000000;5927.200000;7409.000000;1241.240000
2020;004222;33.000000;3805.600000;4757.000000;1485.700000
2024;020038;3.000000;94.000000;117.500000;56.530000
2024;006029;7.000000;3274.400000;4093.000000;1167.680000
2023;003605;2.000000;158.400000;198.000000;86.240000
2023;025602;136.000000;16186.400000;20233.000000;6236.400000
2020;020472;12.000000;278.400000;348.000000;150.720000
2024;026328;1.000000;271.200000;339.000000;88.800000
2020;004483;145.000000;28846.780000;36058.475000;7960.780000
2023;027611;100.000000;36300.400000;45375.500000;6427.690000
2021;020893;19.000000;1352.800000;1691.000000;879.040000
2020;016567;4.000000;4796.800000;5996.000000;1616.000000
2024;006172;27.000000;2786.400000;3483.000000;868.860000
2020;015412;50.000000;3915.650000;4894.562500;1773.680000
2021;028225;9.000000;110.400000;138.000000;76.800000
2022;008149;2.000000;91.200000;114.000000;38.400000
2023;038499;13.000000;259.200000;324.000000;-.100000
2021;020987;175.000000;3013.600000;3767.000000;903.520000
2022;000004;217.000000;66865.200000;83581.500000;24357.180000
2022;028278;48.000000;82271.800000;102839.750000;8672.240000
2023;006681;22.000000;10513.600000;13142.000000;2219.600000
2021;028429;48.000000;6009.600000;7512.000000;2398.080000
2023;002828;108.540000;35712.400000;44640.500000;13546.500000
2023;028897;10.000000;600.000000;750.000000;376.140000
2022;026342;17.000000;3242.400000;4053.000000;1070.640000
2023;017799;19.000000;6368.800000;7961.000000;2148.720000
2023;038461;101.000000;31032.800000;38791.000000;4819.120000
2024;028438;-1.000000;-140.000000;-175.000000;-53.360000
2021;019575;25.000000;31787.800000;39734.750000;4909.300000
2021;000450;11.000000;607.200000;759.000000;227.090000
2021;019773;19.000000;4566.400000;5708.000000;1125.270000
2022;008678;86.000000;36768.000000;45960.000000;7973.440000
2021;036889;2.000000;94.400000;118.000000;29.440000
2022;006069;14.000000;63270.400000;79088.000000;21128.160000
2020;000402;43.000000;871.200000;1089.000000;174.170000
2022;010189;26.000000;8476.800000;10596.000000;1181.000000
2023;018079;17.000000;6514.400000;8143.000000;1772.320000
2024;027850;8.000000;242.400000;303.000000;66.080000
2022;022274;53.000000;1615.200000;2019.000000;1030.040000
2020;025017;27.000000;1058.400000;1323.000000;491.680000
2020;018612;49.000000;6404.000000;8005.000000;2472.890000
2020;017810;122.000000;132331.200000;165414.000000;20868.800000
2021;015885;1134.000000;172471.400000;215589.250000;23259.240000
2023;045584;5.000000;5704.000000;7130.000000;916.000000
2024;027782;2.000000;222.400000;278.000000;80.880000
2023;016589;22.272000;13597.010000;16996.262500;3753.670000
2020;000551;26.000000;228.800000;286.000000;136.200000
2021;008955;1083.000000;335206.640000;419008.300000;27969.360000
2021;027729;10.000000;4216.000000;5270.000000;1967.000000
2021;034739;4.000000;460.800000;576.000000;98.560000
2020;023277;22.000000;501.600000;627.000000;157.960000
2023;040533;3.000000;682.400000;853.000000;118.100000
2021;020909;64.000000;7628.800000;9536.000000;3000.960000
2024;026151;-1.000000;-79.200000;-99.000000;-18.830000
2023;000942;61.000000;23986.720000;29983.400000;11203.300000
2020;004152;28.000000;45871.200000;57339.000000;4884.100000
2022;003915;13.000000;9741.600000;12177.000000;1985.400000
2020;021838;87.000000;3446.450000;4308.062500;632.870000
2021;016132;2.160000;1294.270000;1617.837500;655.600000
2024;046859;6.000000;13963.200000;17454.000000;1932.840000
2020;003162;100.040000;19947.500000;24934.375000;6271.360000
2024;027506;11.000000;1223.200000;1529.000000;623.810000
2022;022882;1.000000;127.200000;159.000000;98.200000
2021;021627;-1.000000;-1599.200000;-1999.000000;-160.000000
2021;000199;40.000000;3168.000000;3960.000000;748.000000
2021;022362;31.000000;3060.000000;3825.000000;1355.620000
2021;004105;196.000000;28370.400000;35463.000000;12911.660000
2023;006282;5.000000;751.200000;939.000000;90.000000
2020;028271;19.000000;853.200000;1066.500000;532.880000
2020;006721;8.000000;28221.840000;35277.300000;7651.920000
2023;015395;137.000000;55534.620000;69418.275000;16981.450000
2020;020773;60.000000;3770.400000;4713.000000;1549.750000
2021;002929;1645.000000;255196.000000;318995.000000;190712.000000
2022;018449;2.000000;16.000000;20.000000;-66.360000
2024;003894;1.000000;703.200000;879.000000;152.580000
2021;020710;22.000000;1947.200000;2434.000000;183.020000
2021;005075;6.000000;340.800000;426.000000;14.100000
2021;025891;162.000000;595764.880000;744706.100000;84674.160000
2022;008054;819.000000;114624.870000;143281.087500;92298.660000
2020;017716;1.000000;55.200000;69.000000;15.600000
2021;008201;3.000000;40.800000;51.000000;14.400000
2021;029790;100.000000;5023.200000;6279.000000;1816.270000
2020;026197;140.000000;41655.200000;52069.000000;10024.560000
2021;004143;12.000000;758.400000;948.000000;274.730000
2021;004786;61.000000;20895.160000;26118.950000;6408.270000
2023;003707;5115.000000;268798.380000;335997.975000;7800.040000
2024;048677;1.000000;28.000000;35.000000;10.600000
2021;020478;3.000000;108.000000;135.000000;51.940000
2021;028417;361.000000;81008.000000;101260.000000;33753.100000
2022;028256;27.000000;1916.320000;2395.400000;867.000000
2021;024868;64.000000;25509.600000;31887.000000;8426.240000
2020;016700;3.000000;1120.000000;1400.000000;75.040000
2024;027292;16.000000;1923.200000;2404.000000;661.280000
2020;022889;4.000000;92.800000;116.000000;61.440000
2020;002880;49.220000;20849.590000;26061.987500;7302.420000
2022;015305;3.000000;102.000000;127.500000;-30.450000
2024;021583;65.000000;3465.270000;4331.587500;1184.120000
2022;003884;21.000000;3795.570000;4744.462500;1456.450000
2020;015699;90.000000;42279.200000;52849.000000;21217.600000
2022;016591;78.585000;44085.870000;55107.337500;10950.170000
2020;000182;92.000000;3606.400000;4508.000000;969.830000
2024;008051;11.000000;2644.530000;3305.662500;1568.600000
2021;001292;158.000000;3635.120000;4543.900000;2297.660000
2024;025646;5.000000;552.000000;690.000000;-2.030000
2022;028328;419.000000;19920.800000;24901.000000;7637.520000
2023;021969;1.000000;575.200000;719.000000;-625.440000
2020;015535;23.000000;7116.800000;8896.000000;3238.080000
2023;006869;7.000000;11819.200000;14774.000000;2423.200000
2023;008166;543.000000;12295.370000;15369.212500;8700.080000
2022;004251;150.000000;3402.840000;4253.550000;1875.190000
2021;031402;8.000000;3113.600000;3892.000000;605.600000
2020;008091;-2.000000;-46.400000;-58.000000;-17.280000
2020;025638;2.000000;958.400000;1198.000000;366.600000
2023;020997;11.000000;1263.200000;1579.000000;337.520000
2022;021542;5.000000;186.400000;233.000000;10.400000
2020;022877;1439.000000;200913.160000;251141.450000;103045.480000
2020;002723;11.000000;244.000000;305.000000;138.480000
2023;018733;120.000000;30231.200000;37789.000000;8168.000000
2023;026616;43.000000;1374.200000;1717.750000;417.170000
2021;015434;270.000000;35173.180000;43966.475000;13271.680000
2022;024851;66.000000;11380.800000;14226.000000;4351.620000
2020;012176;56.000000;22684.030000;28355.037500;9809.630000
2020;028653;1.000000;879.200000;1099.000000;432.320000
2022;006619;5.040000;745.920000;932.400000;-117.730000
2020;003806;1.000000;79.200000;99.000000;79.200000
2020;008010;105237.000000;2969312.090000;3711640.112500;-271987.520000
2023;015228;12.000000;3046.400000;3808.000000;1285.630000
2023;001414;396.000000;30988.570000;38735.712500;17633.130000
2023;024920;7.000000;1789.600000;2237.000000;273.400000
2021;030932;3.000000;4296.000000;5370.000000;640.620000
2023;044924;95.000000;110236.100000;137795.125000;27725.300000
2023;002627;20.000000;2064.000000;2580.000000;921.520000
2023;000555;6.000000;315.200000;394.000000;-149.080000
2023;002405;6.000000;8059.200000;10074.000000;-12083.100000
2022;027311;120.000000;2451.200000;3064.000000;1035.140000
2021;031230;4.000000;1424.000000;1780.000000;284.400000
2024;020899;7.000000;252.000000;315.000000;65.240000
2023;023246;13.000000;2845.600000;3557.000000;794.720000
2022;003268;240.450000;19186.610000;23983.262500;7011.300000
2020;008164;181.000000;4397.320000;5496.650000;3236.150000
2022;021905;77.000000;8026.400000;10033.000000;2548.260000
2023;008959;93.000000;6194.400000;7743.000000;3190.620000
2023;005683;45.000000;5555.200000;6944.000000;2447.560000
2020;008660;1.000000;527.200000;659.000000;-322.780000
2022;042483;5.000000;276.000000;345.000000;122.100000
2022;015529;12.000000;7670.400000;9588.000000;1285.000000
2020;024993;3.000000;237.600000;297.000000;121.120000
2022;028855;380.000000;151074.640000;188843.300000;30879.740000
2021;017928;3.000000;74.000000;92.500000;21.200000
