Month;Year;ItemNo;SalesQty
08;2021;022434;1.000000
08;2021;022445;22.000000
08;2021;022357;3.000000
08;2021;022431;1.000000
08;2021;022457;6.000000
08;2021;022458;32.000000
08;2021;022446;2.000000
08;2021;022447;2.000000
08;2021;022554;1.000000
08;2021;022842;9.000000
08;2021;022512;3.000000
08;2021;022522;1.000000
08;2021;022523;3.000000
08;2021;022531;3.000000
08;2021;022448;30.000000
08;2021;022452;1.000000
08;2021;022459;25.000000
08;2021;022499;5.000000
08;2021;022532;2.000000
08;2021;022533;2.000000
08;2021;022536;1.000000
08;2021;022544;1.000000
08;2021;022504;2.000000
08;2021;022529;2.000000
08;2021;022843;12.000000
08;2021;022844;4.000000
08;2021;022551;2.000000
08;2021;022552;1.000000
08;2021;022855;29.000000
08;2021;022866;2.000000
08;2021;022454;16.000000
08;2021;022506;1.000000
08;2021;022507;1.000000
08;2021;022535;2.000000
08;2021;022564;5.000000
08;2021;022839;10.000000
08;2021;022553;1.000000
08;2021;022838;15.000000
08;2021;022867;27.000000
08;2021;022868;16.000000
08;2021;022840;5.000000
08;2021;022849;1.000000
08;2021;022841;27.000000
08;2021;022845;7.000000
08;2021;022846;3.000000
08;2021;022847;4.000000
08;2021;022851;16.000000
08;2021;022856;25.000000
08;2021;022852;3.000000
08;2021;022853;6.000000
08;2021;022860;110.000000
08;2021;022869;7.000000
08;2021;022848;3.000000
08;2021;022850;50.000000
08;2021;022873;12.000000
08;2021;022877;114.000000
08;2021;022871;35.000000
08;2021;022894;3.000000
08;2021;022875;8.000000
08;2021;022883;2.000000
08;2021;022904;2.000000
08;2021;022907;2.000000
08;2021;022885;12.000000
08;2021;022897;2.000000
08;2021;022870;23.000000
08;2021;022872;23.000000
08;2021;022928;1.000000
08;2021;022938;7.000000
08;2021;022899;12.000000
08;2021;022909;-4.000000
08;2021;022936;6.000000
08;2021;022942;1.000000
08;2021;022874;4.000000
08;2021;022879;1.000000
08;2021;022880;2.000000
08;2021;022882;2.000000
08;2021;022911;1.000000
08;2021;022914;2.000000
08;2021;022947;2.000000
08;2021;022956;1.000000
08;2021;022917;2.000000
08;2021;022921;6.000000
08;2021;022987;2.000000
08;2021;022988;3.000000
08;2021;022912;5.000000
08;2021;022915;6.000000
08;2021;022939;103.000000
08;2021;022960;25.000000
08;2021;022935;5.000000
08;2021;022948;1.000000
08;2021;022923;1.000000
08;2021;022924;3.000000
08;2021;022981;4.000000
08;2021;022985;9.000000
08;2021;022927;1.000000
08;2021;022929;8.000000
08;2021;022980;5.000000
08;2021;022995;4.000000
08;2021;023002;17.000000
08;2021;023004;14.000000
08;2021;023003;4.000000
08;2021;023006;7.000000
08;2021;022931;15.000000
08;2021;022932;27.000000
08;2021;023005;14.000000
08;2021;023007;12.000000
08;2021;023011;21.000000
08;2021;023020;2.000000
08;2021;023021;2.000000
08;2021;023023;1.000000
08;2021;023008;11.000000
08;2021;023030;20.000000
08;2021;023009;5.000000
08;2021;023014;3.000000
08;2021;022933;12.000000
08;2021;022934;2.000000
08;2021;023032;5.000000
08;2021;023033;3.000000
08;2021;023035;13.000000
08;2021;023036;.000000
08;2021;023026;10.000000
08;2021;023034;15.000000
08;2021;023037;-1.000000
08;2021;023038;12.000000
08;2021;022937;4.000000
08;2021;022951;9.000000
08;2021;023045;1.000000
08;2021;023047;13.000000
08;2021;022957;4.000000
08;2021;022973;82.000000
08;2021;023052;2.000000
08;2021;023074;3.000000
08;2021;023046;10.000000
08;2021;023048;16.000000
08;2021;022978;2.000000
08;2021;022979;-1.000000
08;2021;023075;72.000000
08;2021;023077;1.000000
08;2021;023050;4.000000
08;2021;023051;5.000000
08;2021;023019;18.000000
08;2021;023029;11.000000
08;2021;023031;42.000000
08;2021;023084;2.000000
08;2021;022997;2.000000
08;2021;023010;9.000000
08;2021;023079;1.000000
08;2021;023080;3.000000
08;2021;023089;2.000000
08;2021;023202;5.000000
08;2021;023184;1.000000
08;2021;023194;9.000000
08;2021;023082;31.000000
08;2021;023086;4.000000
08;2021;023012;8.000000
08;2021;023013;14.000000
08;2021;023208;2.000000
08;2021;023212;2.000000
08;2021;023195;11.000000
08;2021;023200;2.000000
08;2021;023213;6.000000
08;2021;023218;35.000000
08;2021;023088;15.000000
08;2021;023181;1.000000
08;2021;023201;1.000000
08;2021;023210;1.000000
08;2021;023015;3.000000
08;2021;023016;9.000000
08;2021;023239;70.000000
08;2021;023240;6.000000
08;2021;023245;1.000000
08;2021;023249;1.000000
08;2021;023219;28.000000
08;2021;023233;3.000000
08;2021;023017;15.000000
08;2021;023018;5.000000
08;2021;023185;1.000000
08;2021;023197;9.000000
08;2021;023251;5.000000
08;2021;023255;4.000000
08;2021;023238;5.000000
08;2021;023242;2.000000
08;2021;023206;4.000000
08;2021;023207;1.000000
08;2021;023282;1.000000
08;2021;023455;12.000000
08;2021;023027;244.000000
08;2021;023028;11.000000
08;2021;023248;-2.000000
08;2021;023254;10.000000
08;2021;023460;62.000000
08;2021;023604;-1.000000
08;2021;023049;1.000000
08;2021;023073;11.000000
08;2021;024219;1.000000
08;2021;024568;2.000000
08;2021;023211;3.000000
08;2021;023215;8.000000
08;2021;023258;12.000000
08;2021;023278;2.000000
08;2021;023237;3.000000
08;2021;023247;5.000000
08;2021;023289;1.000000
08;2021;023458;15.000000
08;2021;023076;9.000000
08;2021;023186;8.000000
08;2021;024396;.000000
08;2021;024397;1.000000
08;2021;024577;2.000000
08;2021;024605;2.000000
08;2021;023250;12.000000
08;2021;023257;1.000000
08;2021;024851;4.000000
08;2021;024861;6.000000
08;2021;024566;1.000000
08;2021;024669;4.000000
08;2021;023196;3.000000
08;2021;023199;4.000000
08;2021;024864;19.000000
08;2021;024871;1.000000
08;2021;023214;7.000000
08;2021;023216;3.000000
08;2021;023259;6.000000
08;2021;023260;6.000000
08;2021;023306;1.000000
08;2021;023307;1.000000
08;2021;024677;4.000000
08;2021;024850;5.000000
08;2021;023217;23.000000
08;2021;023252;2.000000
08;2021;023451;1.000000
08;2021;023452;2.000000
08;2021;024852;1.000000
08;2021;024860;18.000000
08;2021;023453;1.000000
08;2021;023454;3.000000
08;2021;023253;2.000000
08;2021;023270;1.000000
08;2021;023277;1.000000
08;2021;023281;1.000000
08;2021;023463;2.000000
08;2021;023921;4.000000
08;2021;024862;2.000000
08;2021;024870;3.000000
08;2021;023291;1.000000
08;2021;023295;1.000000
08;2021;024874;11.000000
08;2021;024883;13.000000
08;2021;024225;4.000000
08;2021;024245;2.000000
08;2021;023301;2.000000
08;2021;023303;1.000000
08;2021;024884;1.000000
08;2021;024894;8.000000
08;2021;024670;10.000000
08;2021;024680;3.000000
08;2021;023308;2.000000
08;2021;023309;1.000000
08;2021;024882;3.000000
08;2021;024886;5.000000
08;2021;024908;1.000000
08;2021;024911;1.000000
08;2021;023456;-1.000000
08;2021;023459;7.000000
08;2021;024853;2.000000
08;2021;024858;4.000000
08;2021;024918;2.000000
08;2021;024919;9.000000
08;2021;024921;1.000000
08;2021;024922;2.000000
08;2021;024896;2.000000
08;2021;024905;10.000000
08;2021;024394;4.000000
08;2021;024569;1.000000
08;2021;024863;18.000000
08;2021;024867;5.000000
08;2021;024935;9.822600
08;2021;024941;1.000000
08;2021;024579;.000000
08;2021;024589;3.000000
08;2021;024937;180.737000
08;2021;024947;4.000000
08;2021;024868;6.000000
08;2021;024873;2.000000
08;2021;024950;2.000000
08;2021;024957;21.000000
08;2021;024855;15.000000
08;2021;024856;.000000
08;2021;024942;6.000000
08;2021;024944;7.000000
08;2021;024945;1.000000
08;2021;024952;1.000000
08;2021;024877;2.000000
08;2021;024878;9.000000
08;2021;024865;6.000000
08;2021;024866;5.000000
08;2021;024958;8.000000
08;2021;024960;9.000000
08;2021;024970;1.000000
08;2021;024977;2.000000
08;2021;024880;3.000000
08;2021;024897;12.000000
08;2021;024869;3.000000
08;2021;024875;4.000000
08;2021;024900;4.000000
08;2021;024910;4.000000
08;2021;024978;4.000000
08;2021;024989;11.000000
08;2021;024962;10.000000
08;2021;024964;1.000000
08;2021;024974;4.000000
08;2021;024985;2.000000
08;2021;024876;1.000000
08;2021;024879;2.000000
08;2021;024993;1.000000
08;2021;024998;14.000000
08;2021;024917;5.000000
08;2021;024931;3.000000
08;2021;024933;1.000000
08;2021;024939;27.000000
08;2021;024881;8.000000
08;2021;024889;6.000000
08;2021;024996;2.000000
08;2021;025014;3.000000
08;2021;024891;5.000000
08;2021;024901;2.000000
08;2021;024948;6.000000
08;2021;024949;1.000000
08;2021;025017;1.000000
08;2021;025019;3.000000
08;2021;024999;1.000000
08;2021;025006;1.000000
08;2021;024951;1.000000
08;2021;024953;1.000000
08;2021;025011;4.000000
08;2021;025447;2.000000
08;2021;024915;14.000000
08;2021;024936;47.155000
08;2021;024959;37.000000
08;2021;024961;1.000000
08;2021;025022;2.000000
08;2021;025025;5.000000
08;2021;025471;7.000000
08;2021;025472;13.000000
08;2021;025498;3.000000
08;2021;025537;1.000000
08;2021;024969;3.000000
08;2021;024973;1.000000
08;2021;024946;2.000000
08;2021;024956;14.000000
08;2021;025027;18.000000
08;2021;025028;18.000000
08;2021;024979;3.000000
08;2021;024992;6.000000
08;2021;024966;7.000000
08;2021;024980;3.000000
08;2021;024995;4.000000
08;2021;025004;1.000000
08;2021;025488;1.000000
08;2021;025521;3.000000
08;2021;024986;1.000000
08;2021;024990;3.000000
08;2021;025007;8.000000
08;2021;025008;2.000000
08;2021;025522;2.000000
08;2021;025526;4.000000
08;2021;025538;25.000000
08;2021;025539;2.000000
08;2021;025010;2.000000
08;2021;025012;3.000000
08;2021;025152;8.000000
08;2021;025273;1.000000
08;2021;025540;15.000000
08;2021;025558;1.000000
08;2021;025533;5.000000
08;2021;025541;9.000000
08;2021;025013;4.000000
08;2021;025016;3.000000
08;2021;025432;3.000000
08;2021;025433;4.000000
08;2021;025563;6.000000
08;2021;025582;5.000000
08;2021;025018;2.000000
08;2021;025021;5.000000
08;2021;025453;1.000000
08;2021;025510;1.000000
08;2021;025542;12.000000
08;2021;025544;1.000000
08;2021;025553;2.000000
08;2021;025570;1.000000
08;2021;025023;11.000000
08;2021;025435;1.000000
08;2021;025441;1.000000
08;2021;025443;.000000
08;2021;025578;1.000000
08;2021;025580;1.000000
08;2021;025517;22.000000
08;2021;025519;3.000000
08;2021;025584;1.000000
08;2021;025590;6.000000
08;2021;025527;5.000000
08;2021;025528;1.000000
08;2021;025468;.000000
08;2021;025469;2.000000
08;2021;025591;6.000000
08;2021;025592;12.000000
08;2021;025597;2.000000
08;2021;025649;-1.000000
08;2021;025470;1.000000
08;2021;025523;6.000000
08;2021;025594;11.000000
08;2021;025595;.000000
08;2021;025680;2.000000
08;2021;025681;4.000000
08;2021;025525;1.000000
08;2021;025530;6.000000
08;2021;025529;9.000000
08;2021;025534;2.000000
08;2021;025650;2.000000
08;2021;025665;10.000000
08;2021;025552;1.000000
08;2021;025554;1.000000
08;2021;025543;25.000000
08;2021;025567;11.000000
08;2021;025676;2.000000
08;2021;025687;30.000000
08;2021;025555;12.000000
08;2021;025556;3.000000
08;2021;025682;6.000000
08;2021;025683;15.000000
08;2021;025689;12.000000
08;2021;025702;1.000000
08;2021;025568;10.000000
08;2021;025583;3.000000
08;2021;025561;7.000000
08;2021;025579;1.000000
08;2021;025709;3.000000
08;2021;025721;4.000000
08;2021;025581;2.000000
08;2021;025593;5.000000
08;2021;025602;22.000000
08;2021;025638;5.000000
08;2021;025656;1.000000
08;2021;025657;3.000000
08;2021;025710;3.000000
08;2021;025720;11.000000
08;2021;025606;18.000000
08;2021;025616;3.000000
08;2021;025725;24.000000
08;2021;025727;1.000000
08;2021;025659;.000000
08;2021;025666;3.000000
08;2021;025724;15.000000
08;2021;025730;20.000000
08;2021;025651;37.000000
08;2021;025685;20.000000
08;2021;025733;2.000000
08;2021;025736;5.000000
08;2021;025690;2.000000
08;2021;025718;8.000000
08;2021;025738;8.000000
08;2021;025744;3.000000
08;2021;025667;1.000000
08;2021;025668;13.000000
08;2021;025761;2.000000
08;2021;025766;14.000000
08;2021;025717;15.000000
08;2021;025719;2.000000
08;2021;025739;3.000000
08;2021;025740;24.000000
08;2021;025722;6.000000
08;2021;025728;14.000000
08;2021;025735;5.000000
08;2021;025737;2.000000
08;2021;025747;1.000000
08;2021;025756;8.000000
08;2021;025769;5.000000
08;2021;025775;31.680000
08;2021;025748;2.000000
08;2021;025755;11.000000
08;2021;025723;3.000000
08;2021;025726;10.000000
08;2021;025777;7.000000
08;2021;025783;16.000000
08;2021;025759;12.000000
08;2021;025760;4.000000
08;2021;025757;5.000000
08;2021;025763;10.000000
08;2021;025774;.000000
08;2021;025782;2.000000
08;2021;025729;3.000000
08;2021;025734;7.000000
08;2021;025785;5.000000
08;2021;025786;9.000000
08;2021;025788;6.000000
08;2021;025795;15.150000
08;2021;025765;27.000000
08;2021;025770;12.000000
08;2021;025796;9.100000
08;2021;025797;73.730000
08;2021;025787;3.000000
08;2021;025789;2.000000
08;2021;025743;1.000000
08;2021;025746;9.000000
08;2021;025772;10.000000
08;2021;025794;7.070000
08;2021;025798;6.060000
08;2021;025807;6.000000
08;2021;025808;5.000000
08;2021;025817;4.000000
08;2021;025754;6.000000
08;2021;025758;7.000000
08;2021;025809;8.500000
08;2021;025826;24.000000
08;2021;025799;7.070000
08;2021;025804;7.000000
08;2021;025830;4.000000
08;2021;025837;1.000000
08;2021;025762;20.000000
08;2021;025764;5.000000
08;2021;025831;15.000000
08;2021;025836;89.000000
08;2021;025844;1.000000
08;2021;025855;2.000000
08;2021;025850;5.000000
08;2021;025865;1.000000
08;2021;025859;-1.000000
08;2021;025868;1.000000
08;2021;025811;8.000000
08;2021;025819;1.000000
08;2021;025768;9.000000
08;2021;025771;1.000000
08;2021;025871;5.000000
08;2021;025873;5.000000
08;2021;025829;17.000000
08;2021;025832;6.000000
08;2021;025872;2.000000
08;2021;025887;24.000000
08;2021;025773;34.560000
08;2021;025781;13.000000
08;2021;025874;5.000000
08;2021;025881;2.000000
08;2021;025784;5.000000
08;2021;025790;3.000000
08;2021;025891;5.000000
08;2021;025894;2.000000
08;2021;025835;22.000000
08;2021;025849;10.000000
08;2021;025862;1.000000
08;2021;025876;2.000000
08;2021;025802;41.000000
08;2021;025810;1.000000
08;2021;025899;36.000000
08;2021;025905;8.000000
08;2021;025889;1.000000
08;2021;025890;5.000000
08;2021;025820;1.000000
08;2021;025827;29.000000
08;2021;025879;1.000000
08;2021;025885;1.000000
08;2021;025911;6.000000
08;2021;025912;24.000000
08;2021;025892;33.000000
08;2021;025908;.000000
08;2021;025914;15.000000
08;2021;025915;19.000000
08;2021;025893;11.000000
08;2021;025897;9.000000
08;2021;025828;20.000000
08;2021;025833;21.000000
08;2021;025921;4.000000
08;2021;025922;4.000000
08;2021;025898;4.000000
08;2021;025901;10.000000
08;2021;025909;19.000000
08;2021;025910;10.000000
08;2021;025902;46.000000
08;2021;025903;5.000000
08;2021;025924;2.000000
08;2021;025927;3.000000
08;2021;025938;2.840000
08;2021;025939;17.040000
08;2021;025834;52.000000
08;2021;025848;3.000000
08;2021;025942;3.270000
08;2021;025943;8.810000
08;2021;025920;2.000000
08;2021;025926;3.000000
08;2021;025944;25.200000
08;2021;025947;3.600000
08;2021;025861;1.000000
08;2021;025870;2.000000
08;2021;025935;8.640000
08;2021;025940;88.040000
08;2021;025904;49.000000
08;2021;025907;7.000000
08;2021;025877;1.000000
08;2021;025878;2.000000
08;2021;025958;4.000000
08;2021;025959;1.000000
08;2021;025884;7.000000
08;2021;025888;13.000000
08;2021;025946;3.600000
08;2021;025955;13.000000
08;2021;025960;1.000000
08;2021;025968;1.000000
08;2021;025913;10.000000
08;2021;025917;.000000
08;2021;025962;2.000000
08;2021;025964;2.000000
08;2021;025918;2.000000
08;2021;025919;6.000000
08;2021;025971;5.000000
08;2021;025974;4.000000
08;2021;025895;6.000000
08;2021;025900;10.000000
08;2021;025928;1.000000
08;2021;025929;1.000000
08;2021;025965;1.000000
08;2021;025976;5.000000
08;2021;025930;1.000000
08;2021;025936;22.680000
08;2021;025906;9.000000
08;2021;025916;6.000000
08;2021;025977;1.000000
08;2021;025979;4.000000
08;2021;025986;2.000000
08;2021;025991;-94.000000
08;2021;025925;3.000000
08;2021;025937;139.680000
08;2021;025950;7.200000
08;2021;025956;2.000000
08;2021;025945;22.800000
08;2021;025951;33.600000
08;2021;025993;11.880000
08;2021;025997;68.040000
08;2021;025970;12.000000
08;2021;025978;.000000
08;2021;025988;10.080000
08;2021;025989;17.640000
08;2021;025952;141.120000
08;2021;025953;21.000000
08;2021;025998;4.320000
08;2021;025999;325.000000
08;2021;026009;1.000000
08;2021;026022;-.090000
08;2021;025954;15.000000
08;2021;025957;2.000000
08;2021;025996;57.600000
08;2021;026000;5.000000
08;2021;025980;6.000000
08;2021;025992;116.640000
08;2021;026001;1.000000
08;2021;026003;2.000000
08;2021;025961;6.000000
08;2021;025967;3.000000
08;2021;026008;1.000000
08;2021;026014;43.920000
08;2021;026024;38.130000
08;2021;026027;29.520000
08;2021;025994;4.320000
08;2021;025995;11.000000
08;2021;026034;2.900000
08;2021;026035;4.320000
08;2021;025969;4.000000
08;2021;025975;5.000000
08;2021;026010;1.000000
08;2021;026011;.000000
08;2021;025981;.000000
08;2021;025982;1.000000
08;2021;026015;56.700000
08;2021;026017;36.195000
08;2021;026036;.810000
08;2021;026037;103.680000
08;2021;026013;9.120000
08;2021;026016;4.260000
08;2021;026038;124.560000
08;2021;026050;16.000000
08;2021;025983;1.000000
08;2021;025984;1.000000
08;2021;026019;1.000000
08;2021;026040;136.080000
08;2021;026051;26.000000
08;2021;026053;21.000000
08;2021;025985;.000000
08;2021;025990;1.080000
08;2021;026029;42.120000
08;2021;026039;3.960000
08;2021;026056;37.000000
08;2021;026062;19.000000
08;2021;026042;5.940000
08;2021;026045;6.120000
08;2021;026002;6.000000
08;2021;026004;5.000000
08;2021;026041;106.560000
08;2021;026043;39.960000
08;2021;026046;58.000000
08;2021;026048;8.000000
08;2021;026005;2.000000
08;2021;026007;4.000000
08;2021;026020;39.040000
08;2021;026021;16.200000
08;2021;026059;2.000000
08;2021;026072;4.000000
08;2021;026060;34.000000
08;2021;026061;8.000000
08;2021;026075;1.000000
08;2021;026077;1.000000
08;2021;026063;21.000000
08;2021;026066;61.000000
08;2021;026023;38.880000
08;2021;026026;43.200000
08;2021;026079;2.000000
08;2021;026083;3.000000
08;2021;026064;14.000000
08;2021;026065;19.000000
08;2021;026031;1.080000
08;2021;026052;29.000000
08;2021;026085;2.000000
08;2021;026086;4.000000
08;2021;026067;12.000000
08;2021;026068;9.000000
08;2021;026087;6.000000
08;2021;026088;2.000000
08;2021;026084;3.000000
08;2021;026101;1.000000
08;2021;026054;11.000000
08;2021;026055;22.000000
08;2021;026095;5.000000
08;2021;026097;4.000000
08;2021;026112;1.000000
08;2021;026119;4.000000
08;2021;026057;15.000000
08;2021;026058;19.000000
08;2021;026102;7.000000
08;2021;026104;8.000000
08;2021;026103;11.000000
08;2021;026117;1.000000
08;2021;026126;3.000000
08;2021;026127;7.000000
08;2021;026109;4.000000
08;2021;026120;1.000000
08;2021;026128;3.000000
08;2021;026133;9.000000
08;2021;026069;9.000000
08;2021;026070;.000000
08;2021;026121;2.000000
08;2021;026124;2.000000
08;2021;026135;5.000000
08;2021;026136;6.000000
08;2021;026130;4.000000
08;2021;026138;6.000000
08;2021;026137;1.000000
08;2021;026140;1.000000
08;2021;026073;1.000000
08;2021;026090;2.000000
08;2021;026153;2.000000
08;2021;026166;.000000
08;2021;026143;2.000000
08;2021;026145;5.000000
08;2021;026129;9.000000
08;2021;026131;8.000000
08;2021;026092;3.000000
08;2021;026096;2.000000
08;2021;026132;7.000000
08;2021;026139;3.000000
08;2021;026146;2.000000
08;2021;026147;2.000000
08;2021;026144;1.000000
08;2021;026161;1.000000
08;2021;026167;3.000000
08;2021;026172;227.904000
08;2021;026174;193.668000
08;2021;026179;21.000000
08;2021;026152;2.000000
08;2021;026154;1.000000
08;2021;026162;3.000000
08;2021;026169;4.000000
08;2021;026105;10.000000
08;2021;026106;12.000000
08;2021;026170;17.000000
08;2021;026171;198.082000
08;2021;026176;120.652000
08;2021;026177;23.808000
08;2021;026188;16.000000
08;2021;026192;6.000000
08;2021;026107;8.000000
08;2021;026108;11.000000
08;2021;026194;6.000000
08;2021;026199;7.000000
08;2021;026186;23.000000
08;2021;026190;25.000000
08;2021;026203;21.000000
08;2021;026234;3.000000
08;2021;026197;10.000000
08;2021;026198;15.000000
08;2021;026191;46.000000
08;2021;026200;4.000000
08;2021;026110;2.000000
08;2021;026111;12.000000
08;2021;026134;7.000000
08;2021;026149;1.000000
08;2021;026236;3.000000
08;2021;026238;.000000
08;2021;026155;1.000000
08;2021;026156;3.000000
08;2021;026205;30.000000
08;2021;026233;2.000000
08;2021;026204;10.000000
08;2021;026237;3.000000
08;2021;026244;3.000000
08;2021;026248;5.000000
08;2021;026158;1.000000
08;2021;026160;8.000000
08;2021;026242;3.000000
08;2021;026243;5.000000
08;2021;026254;1.000000
08;2021;026262;2.000000
08;2021;026251;2.000000
08;2021;026269;1.000000
08;2021;026249;4.000000
08;2021;026260;1.000000
08;2021;026270;4.000000
08;2021;026275;2.000000
08;2021;026272;1.000000
08;2021;026289;3.000000
08;2021;026273;4.000000
08;2021;026284;1.000000
08;2021;026282;3.000000
08;2021;026288;6.000000
08;2021;026301;2.000000
08;2021;026302;1.000000
08;2021;026292;1.000000
08;2021;026331;.000000
08;2021;026306;1.000000
08;2021;026308;3.000000
08;2021;026286;1.000000
08;2021;026295;3.000000
08;2021;026338;2.000000
08;2021;026339;1.000000
08;2021;026324;47.000000
08;2021;026340;2.000000
08;2021;026326;30.000000
08;2021;026329;4.000000
08;2021;026173;26.820000
08;2021;026182;71.000000
08;2021;026345;4.000000
08;2021;026347;1.000000
08;2021;026189;8.000000
08;2021;026193;3.000000
08;2021;026343;9.000000
08;2021;026344;12.000000
08;2021;026224;1.000000
08;2021;026239;.000000
08;2021;026351;1.000000
08;2021;026353;9.000000
08;2021;026330;2.000000
08;2021;026332;.000000
08;2021;026336;10.000000
08;2021;026392;1.000000
08;2021;026358;2.000000
08;2021;026359;5.000000
08;2021;026245;8.000000
08;2021;026247;1.000000
08;2021;026399;.000000
08;2021;026406;2.000000
08;2021;026394;1.000000
08;2021;026405;9.000000
08;2021;026256;4.000000
08;2021;026274;6.000000
08;2021;026346;3.000000
08;2021;026357;4.000000
08;2021;026360;7.000000
08;2021;026441;5.000000
08;2021;026281;8.000000
08;2021;026294;5.000000
08;2021;026296;1.000000
08;2021;026311;1.000000
08;2021;026409;2.000000
08;2021;026440;22.000000
08;2021;026442;6.000000
08;2021;026443;14.000000
08;2021;026325;30.000000
08;2021;026337;3.000000
08;2021;026444;2.000000
08;2021;026450;4.000000
08;2021;026341;2.000000
08;2021;026349;2.000000
08;2021;026395;1.000000
08;2021;026411;1.000000
08;2021;026445;7.000000
08;2021;026446;10.000000
08;2021;026408;1.000000
08;2021;026419;2.000000
08;2021;026412;1.000000
08;2021;026435;35.000000
08;2021;026456;1.000000
08;2021;026460;2.000000
08;2021;026455;3.000000
08;2021;026457;1.000000
08;2021;026447;8.000000
08;2021;026448;10.000000
08;2021;026465;7.000000
08;2021;026467;4.000000
08;2021;026449;9.000000
08;2021;026451;1.000000
08;2021;026458;5.000000
08;2021;026463;5.000000
08;2021;026436;15.000000
08;2021;026437;13.000000
08;2021;026452;3.000000
08;2021;026466;4.000000
08;2021;026476;6.000000
08;2021;026478;9.000000
08;2021;026438;11.000000
08;2021;026439;4.000000
08;2021;026468;5.000000
08;2021;026471;8.000000
08;2021;026453;1.000000
08;2021;026461;1.000000
08;2021;026480;4.000000
08;2021;026492;10.000000
08;2021;026506;15.000000
08;2021;026507;19.000000
08;2021;026462;1.000000
08;2021;026464;4.000000
08;2021;026470;5.000000
08;2021;026475;2.000000
08;2021;026556;1.000000
08;2021;026557;6.000000
08;2021;026473;10.000000
08;2021;026474;3.000000
08;2021;026481;10.000000
08;2021;026483;13.000000
08;2021;026559;2.000000
08;2021;026570;36.000000
08;2021;026484;9.000000
08;2021;026496;6.000000
08;2021;026544;1.000000
08;2021;026545;1.000000
08;2021;026485;7.000000
08;2021;026486;2.000000
08;2021;026552;1.000000
08;2021;026565;1.000000
08;2021;026576;8.000000
08;2021;026578;1.000000
08;2021;026479;6.000000
08;2021;026482;1.000000
08;2021;026491;5.000000
08;2021;026493;13.000000
08;2021;026581;17.000000
08;2021;026604;11.000000
08;2021;026585;7.000000
08;2021;026596;3.000000
08;2021;026494;3.000000
08;2021;026550;7.000000
08;2021;026490;2.000000
08;2021;026495;11.000000
08;2021;026497;6.000000
08;2021;026532;17.000000
08;2021;026599;7.000000
08;2021;026600;60.000000
08;2021;026601;21.000000
08;2021;026614;3.000000
08;2021;026553;2.000000
08;2021;026555;1.000000
08;2021;026554;4.000000
08;2021;026567;3.000000
08;2021;026560;1.000000
08;2021;026564;6.000000
08;2021;026605;4.000000
08;2021;026616;4.000000
08;2021;026629;4.000000
08;2021;026640;1.000000
08;2021;026619;2.000000
08;2021;026620;1.000000
08;2021;026568;6.000000
08;2021;026569;9.000000
08;2021;026657;1.000000
08;2021;026658;2.000000
08;2021;026659;3.000000
08;2021;026666;2.000000
08;2021;026571;2.000000
08;2021;026572;38.000000
08;2021;026611;5.000000
08;2021;026612;2.000000
08;2021;026621;4.000000
08;2021;026630;17.000000
08;2021;026574;59.000000
08;2021;026575;53.000000
08;2021;026669;3.000000
08;2021;026674;2.000000
08;2021;026587;1.000000
08;2021;026588;8.000000
08;2021;026613;7.000000
08;2021;026615;8.000000
08;2021;026631;21.000000
08;2021;026646;12.000000
08;2021;026680;2.000000
08;2021;026712;1.000000
08;2021;026606;8.000000
08;2021;026607;1.000000
08;2021;026647;15.000000
08;2021;026649;2.000000
08;2021;026718;10.000000
08;2021;026934;6.000000
08;2021;026627;8.000000
08;2021;026660;4.000000
08;2021;026608;5.000000
08;2021;026609;2.000000
08;2021;026654;1.000000
08;2021;026667;4.000000
08;2021;026668;1.000000
08;2021;026671;2.000000
08;2021;026935;3.000000
08;2021;027093;12.000000
08;2021;026677;2.000000
08;2021;026679;1.000000
08;2021;026624;7.000000
08;2021;026632;13.000000
08;2021;026672;1.000000
08;2021;026673;1.000000
08;2021;027096;5.000000
08;2021;027130;2.000000
08;2021;026681;6.000000
08;2021;026682;3.000000
08;2021;026683;4.000000
08;2021;026696;2.000000
08;2021;026686;1.000000
08;2021;026693;1.000000
08;2021;027131;4.000000
08;2021;027132;8.000000
08;2021;026633;5.000000
08;2021;026634;1.000000
08;2021;026635;1.000000
08;2021;026664;2.000000
08;2021;026705;3.000000
08;2021;026706;6.000000
08;2021;026711;37.000000
08;2021;026714;18.000000
08;2021;026665;1.000000
08;2021;026670;3.000000
08;2021;027133;13.000000
08;2021;027143;1.000000
08;2021;026707;2.000000
08;2021;026709;154.000000
08;2021;026936;3.000000
08;2021;027085;2.000000
08;2021;026704;1.000000
08;2021;026713;6.000000
08;2021;027145;2.000000
08;2021;027147;2.000000
08;2021;026715;2.000000
08;2021;026716;11.000000
08;2021;026710;47.000000
08;2021;026931;8.000000
08;2021;027152;1.000000
08;2021;027155;1.000000
08;2021;027086;4.000000
08;2021;027087;4.000000
08;2021;027158;2.000000
08;2021;027160;2.000000
08;2021;026717;6.000000
08;2021;026938;40.000000
08;2021;027088;2.000000
08;2021;027100;8.000000
08;2021;026932;6.000000
08;2021;026933;3.000000
08;2021;026976;1.000000
08;2021;027089;2.000000
08;2021;027174;2.000000
08;2021;027179;4.000000
08;2021;027101;2.000000
08;2021;027102;22.000000
08;2021;027094;3.000000
08;2021;027097;9.000000
