Produktnummer;Lev.prono;Strekkode;Beskrivelse;Sortimentskode;Skien;Porsgrunn;Kristiansand;Tonsberg;Arendal;Sandefjord;Larvik;Stock
1471579;1471579;7020160967107;EAS ELKO PÅVEGGSKAPPE DOBBEL 33 MM;BL;17.000000;5.000000;5.000000;.000000;9.000000;10.000000;5.000000;NULL
1471581;1471581;7020160509307;EIM ELKO 4HULLS KAPPE RS16 33MM PH 0;BL;7.000000;8.000000;9.000000;6.000000;9.000000;29.000000;13.000000;NULL
1472201;1472201;5703502611372;MÅN MICROMATIC EFFEKTREGULATOR MRC 16H 16A;BL;20.000000;.000000;1.000000;14.000000;5.000000;10.000000;5.000000;NULL
1479;1479;7332844015814;EIA SENSO KITCHEN BRØDKNIV;HL;NULL;NULL;NULL;.000000;NULL;2.000000;NULL;NULL
14816000;14816000;4011097686950;HGR xxHANSGROHE ECOS L KJØKKENBATTERI;UT;.000000;-1.000000;.000000;.000000;1.000000;.000000;1.000000;NULL
1491006;1491006;7038511491010;JOR SKUREPAD MEDIUM;HL;.000000;9.000000;2.000000;5.000000;21.000000;6.000000;5.000000;NULL
1492006;1492006;7038511492017;JOR SKUREPAD GROV;HL;.000000;8.000000;7.000000;7.000000;7.000000;5.000000;8.000000;NULL
1496.00;1496.00;5701951048923;VTR xxPEX SAKS FOR RØR INNTIL 42MM;UT;.000000;-1.000000;.000000;.000000;.000000;.000000;.000000;NULL
1500.0810;1500.0810;5707692001524;UNI xxUNIDRAIN RAMME I BØRSTET RUSTFRITT STÅL 800MM X 10MM;UT;.000000;.000000;.000000;.000000;1.000000;.000000;NULL;NULL
1500.0908;1500.0908;5707692001548;UNI xxUNIDRAIN RAMME I BØRSTET RUSTFRITT STÅL 900MM X 8MM;UT;.000000;.000000;.000000;.000000;2.000000;.000000;NULL;NULL
1500500;1500500;9003399124822;EIM PLUGG RUNDSTIFT 16A 230V 216-6;BL;7.000000;NULL;7.000000;12.000000;11.000000;13.000000;3.000000;NULL
1500560;1500560;9003399124853;SKJØTEKONTAKT RUNDSTIFT 16A 230V 216-6;BL;11.000000;NULL;NULL;11.000000;11.000000;4.000000;13.000000;NULL
1501405;1501405;7053536052206;EAS xxETMAN STIKKONTAKT M/JORD DOBBELT PÅVEGG;UT;-1.000000;.000000;.000000;.000000;4.000000;-19.000000;.000000;NULL
1502270;1502270;5701581392885;NORDLUX PÆRE E14 4,8W Ø4,8 FIL DIM KLAR;BL;14.000000;NULL;NULL;NULL;10.000000;6.000000;7.000000;NULL
1502400;1502400;6415865887767;PREVEX EASY CLEAN VANNLÅS M/POPUP VENTIL 40MM;HL;16.000000;6.000000;5.000000;11.000000;12.000000;9.000000;25.000000;NULL
1502570;1502570;4016959105044;LOP CEDO CRANBARRY PURE TOALETTSETE;BL;16.000000;.000000;5.000000;.000000;5.000000;4.000000;11.000000;NULL
1503370;1503370;5701581393981;NORDLUX xxPÆRE E27 1,7W Ø9,5 FIL GYLDEN;UT;.000000;NULL;1.000000;NULL;1.000000;NULL;14.000000;NULL
1506000;1506000;7090041630703;EIM EGANT ENKEL STIKKONTAKT M/JORD PÅVEGG;BL;-2.000000;.000000;6.000000;6.000000;16.000000;10.000000;12.000000;NULL
1506003;1506003;7090041630734;EIM EGANT ENKEL STIKKONTAKT INNFELT M/JORD;BL;11.000000;.000000;8.000000;8.000000;15.000000;20.000000;6.000000;NULL
1506007;1506007;7090041630772;EIM EGANT DOBBEL STIKKONTAKT U/JORD. PÅVEGG;BL;14.000000;.000000;16.000000;10.000000;6.000000;10.000000;11.000000;NULL
1506015;1506015;7090041630871;EIM EGANT DCL KONTAKT + PLUGG;BL;4.000000;.000000;2.000000;5.000000;13.000000;14.000000;7.000000;NULL
15070400;15070400;4011097613260;HGR xxHANSGROHE PURAVIDA 1-GREPS SERVANTARMATUR HVIT/KROM;UT;2.000000;1.000000;.000000;3.000000;.000000;2.000000;.000000;NULL
1510702;1510702;7020160677600;EIM ELKO STIKK DOBBEL INNFELT M/JORD RS1091 LAV STIKK PH;BL;71.000000;23.000000;8.000000;81.000000;91.000000;21.000000;35.000000;NULL
151116;151116;5708952151164;DØRVRIDER PHEDRA SATIN CC30MM;BL;.000000;NULL;NULL;NULL;10.000000;5.000000;NULL;NULL
151120;151120;5708951511204;DØRVRIDER ODDA ZAMAK SATIN ANTIBAKTERIEL;BL;.000000;NULL;NULL;NULL;8.000000;6.000000;NULL;NULL
151121;151121;5708951511211;DØRVRIDER ILDA ZAMAK SATIN CC30MM;BL;.000000;NULL;NULL;NULL;6.000000;5.000000;NULL;NULL
151123;151123;5708951511235;DØRVRIDER IXIA ZAMAK SATIN CC30MM;BL;.000000;NULL;NULL;NULL;4.000000;5.000000;NULL;NULL
151125;151125;5708951511259;DØRVRIDER Q-10 SATIN CC30MM;BL;.000000;NULL;NULL;NULL;5.000000;5.000000;NULL;NULL
1511526;1511526;7020160516701;ELKO PLUS DOBBEL STIKK REHAB U/ JORD POLAR HVIT;TS;70.000000;.000000;48.000000;61.000000;60.000000;73.000000;74.000000;NULL
1511528;1511528;7020160516909;ELKO PLUS DOBBEL STIKK U/JORD REHAB SORT;TS;25.000000;NULL;62.000000;70.000000;10.000000;72.000000;72.000000;NULL
100700;100700;7023671007003;FLE REDUKSJON 150/125;BL;4.000000;1.000000;1.000000;4.000000;16.000000;4.000000;.000000;NULL
100712;100712;7023671007126;FLEXIT SKJØTEMUFFE SV Ø150;BL;2.000000;.000000;NULL;1.000000;12.000000;1.000000;2.000000;NULL
100752;100752;7026751007528;KEY SUPPORT JUSTERBAR PIDESTALL 36-51 MM À 10 STK;TS;NULL;NULL;NULL;NULL;NULL;NULL;.000000;NULL
100993;100993;7023671009939;FLE KANALVIFTE EASY125;BL;.000000;.000000;.000000;1.000000;1.000000;2.000000;1.000000;NULL
101.0221.008;101.0221.008;7612211035110;MÅN xxFRANKE MIKADO MOX 611 KJØKKENKUM;UT;.000000;-1.000000;1.000000;.000000;.000000;.000000;.000000;NULL
101.0221.011;101.0221.011;7612980822102;MÅN xxFRANKE MIKADO MOX 660 KJØKKENKUM;UT;.000000;.000000;1.000000;.000000;.000000;.000000;.000000;NULL
10105;10105;7072421101058;VEGGPANEL SKYGGE SKRÅ BOMULL 11X620X2390;BL;441.000000;.000000;842.000000;573.000000;890.000000;923.000000;223.000000;NULL
10107;10107;7072421101072;VEGGPANEL SVANE SLETT GRUNNET 11X620X2390;BL;147.000000;NULL;312.000000;382.000000;177.000000;452.000000;317.000000;NULL
119350;119350;7026751193504;ASK RADIATORPENSEL 50M;BL;.000000;12.000000;13.000000;8.000000;33.000000;17.000000;18.000000;NULL
119400;119400;7026751194006;ASK MALERRULLE 180MM;BL;.000000;22.000000;.000000;.000000;141.000000;.000000;7.000000;NULL
1194613;1194613;8718848091105;ALINE ENKEL HÅNDKLESTANG 60 CM;BL;.000000;NULL;.000000;.000000;6.000000;3.000000;2.000000;NULL
11973;11973;8413797119732;RUBI FLISKUTTER TP-125 S;HL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL
119800;119800;7026751198004;ASK xxMALERBAKKE MED RULLE;UT;.000000;.000000;.000000;-1.000000;-1.000000;.000000;.000000;NULL
119950;119950;7026751199506;ASK BEISKOST 120MM;BL;.000000;7.000000;.000000;.000000;15.000000;.000000;6.000000;NULL
1200102;1200102;7046110073483;JORDAN EASY CLEAN FLOSSER 6STK;CD;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1200126;1200126;7046110074114;DEFINE ORIGINAL DRY SHAMPOO;CD;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1200163434;1200163434;5705150771866;FIX-PRO-GUL TIPPUNION TIL KOBBERRØR 1/2"X15MM;BL;21.000000;NULL;NULL;.000000;5.000000;-2.000000;5.000000;NULL
1200163435;1200163435;5705150771675;FIX-PRO-GUL RETT KOBLING MED NIPPEL TIL PEX-RØR;BL;.000000;NULL;NULL;NULL;6.000000;17.000000;6.000000;NULL
1200163441;1200163441;5705150771644;FIX-PRO-GUL FORKROMMET SAMLER 15MM TIL KOBBERRØR;BL;53.000000;NULL;NULL;NULL;2.000000;6.000000;7.000000;NULL
1200163443;1200163443;5705150771705;FIX-PRO-GUL T-STYKKE 3/8" MESSING;BL;25.000000;NULL;NULL;NULL;6.000000;8.000000;10.000000;NULL
1200163446;1200163446;5705150772603;FIX-PRO-GUL NIPPELMUFFE 3/4"X1/2" MESSING;BL;.000000;NULL;NULL;NULL;15.000000;9.000000;1.000000;NULL
1200163452;1200163452;5705150771811;FIX-PRO-GUL REDUKSJONSMUFFE DRZ MESSING 3/4"X1/2";BL;.000000;NULL;NULL;NULL;5.000000;9.000000;6.000000;NULL
1200163454;1200163454;5705150772665;FIX-PRO-GUL MUFFE 3/8" MESSING;BL;11.000000;NULL;NULL;NULL;6.000000;6.000000;15.000000;NULL
1200163455;1200163455;5705150771781;FIX-PRO-GUL MUFFE 1/2" MESSING;BL;18.000000;.000000;NULL;NULL;6.000000;11.000000;4.000000;NULL
1200163467;1200163467;5705150772559;FIX-PRO-GUL STOPPEKRAN 3/4" FORKROMMET;BL;8.000000;NULL;NULL;NULL;1.000000;7.000000;16.000000;NULL
1200163468;1200163468;5705150771903;FIX-PRO-GUL STOPPEKRAN 1/2"X10MM M/OMLØPER;BL;8.000000;NULL;NULL;NULL;6.000000;12.000000;6.000000;NULL
1200163471;1200163471;5705150772566;FIX-PRO-GUL RØRKOBLING 3/8"X10MM TIL KOBBERRØR;BL;12.000000;NULL;NULL;NULL;9.000000;3.000000;30.000000;NULL
1200322;1200322;7046110300336;COMFORT TØYMYKNER SENSITIVE 750 ML;CD;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1200331;1200331;7038516550361;JORDAN TANNBØRSTE INDIVIDUAL REACH SOFT;CD;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1200334;1200334;7038516550422;JORDAN TANNBØRSTE INDIVIDUAL CLEAN MEDIUM;CD;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1200372;1200372;7038516220301;JORDAN TANNBØRSTE STEP 3 (6-9 ÅR);CD;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1200464;1200464;70116922;STERILAN SPORT ROLL-ON MEN 50ML;CD;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1200483;1200483;7046110028032;JORDAN TANNBØRSTE GREEN CLEAN MEDIUM;CD;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1200604;1200604;7046110304532;JIF EASY WIPE TOALETT OG BAD;CD;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1200605;1200605;7046110304563;JIF EASY WIPE GLASS OG SPEIL;CD;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1200642;1200642;7046110304945;COMFORT TØYMYKNER KLØVER & AUGURK 750ML;CD;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1200706;1200706;7046110306246;MILO TØYMYKNER 1,5L;CD;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1200709;1200709;7046110306314;ZALO EPLEBLOMST 7,5 DL;CD;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
120132;120132;7026751201322;STRONG DIAMANT SLIPEPAD Ø100 MM GR.50;BL;NULL;NULL;NULL;3.000000;5.000000;10.000000;5.000000;NULL
101139;101139;8018080169229;MOSQUITO xxØREPLUGGER M/MIKROFON HVIT;UT;14.000000;.000000;7.000000;9.000000;9.000000;9.000000;8.000000;NULL
101298;101298;7023671012984;FLE SJALUSIRIST MATT ALU 155X155;BL;.000000;8.000000;15.000000;5.000000;17.000000;6.000000;6.000000;NULL
101301;101301;7023671013011;FLE xxSJALUSIRIST MED FJÆR MATT ALU Ø;UT;11.000000;NULL;NULL;.000000;1.000000;-1.000000;.000000;NULL
1470821;1470821;7020160461308;EIM ELKO PLUS DOBBEL HJØRNEKAPPE PH;BL;2.000000;.000000;3.000000;3.000000;6.000000;6.000000;3.000000;NULL
1471476;1471476;7020160503404;EIM ELKO DIMMER RS16/315 GLE 2POL PH;BL;2.000000;20.000000;6.000000;8.000000;6.000000;9.000000;1.600000;NULL
1471519;1471519;7020160938008;ELKO DOBBEL PÅVEGGSKAPPE RS16 18MM PH;TS;13.000000;NULL;-2.000000;7.000000;5.000000;8.000000;5.000000;NULL
1471567;1471567;7020160967305;ELKO TRIPPEL KAPPE 18MM RS16 PH;TS;8.000000;NULL;-2.000000;10.000000;13.000000;10.000000;9.000000;NULL
1471575;1471575;7020160966704;ELKO ENKEL PÅVEGGSKAPPE RS16 25MM PH;TS;16.000000;NULL;-10.000000;.000000;4.000000;4.000000;21.000000;NULL
1478164;1478164;7020160522306;ELKO BF 360 BEVEGELSE DETEKTOR TAK IP21;TS;2.000000;NULL;NULL;2.000000;2.000000;3.000000;1.000000;NULL
1478181;1478181;7020160699503;ELKO RS PIR 2300 UNIVERSAL-160 POLAR HVIT;TS;6.000000;NULL;NULL;10.000000;9.000000;10.000000;9.000000;NULL
1478529;1478529;5703102204882;MÅN MICROMATIC BEVEGELSESMELDER PIR 360GR;BL;4.000000;9.000000;10.000000;4.000000;17.000000;8.000000;10.000000;NULL
1478836;1478836;5703102206114;MÅN MICROMATIC BEVEGELSESMELDER PIR 180GR 10A;BL;2.000000;1.000000;8.000000;10.000000;8.000000;9.000000;6.000000;NULL
148.08;148.08;5703538935619;ABENA LATEXHANSKE UPUDRET S;HL;.000000;NULL;.000000;.000000;.000000;.000000;.000000;NULL
148.09;148.09;5703538935657;ABENA LATEXHANSKE UPUDRET M;HL;.000000;NULL;.000000;-1.000000;6.000000;.000000;.000000;NULL
148.11;148.11;5703538935374;ABENA LATEXHANSKE UPUDRET XL;HL;.000000;-1.000000;.000000;-1.000000;3.000000;.000000;.000000;NULL
14841000;14841000;4011097782591;HGR HANSGROHE CENTO L KJØKKENARMATUR M/AVSTENGNING;HL;4.000000;5.000000;4.000000;4.000000;5.000000;2.000000;3.000000;NULL
14909;14909;8413797149098;RUBI FLISKUTTER TQ-102;HL;NULL;NULL;NULL;NULL;1.000000;1.000000;2.000000;NULL
14945;14945;8413797149456;RUBI FLISKUTTER STAR-63;HL;NULL;NULL;NULL;NULL;2.000000;2.000000;2.000000;NULL
1495;1495;7312280014954;RØR MARIA KLESHENGER OPPBLÅSBAR 2 PK;BL;21.000000;NULL;NULL;-1.000000;5.000000;NULL;5.000000;NULL
1500470;1500470;5701581391086;NORDLUX PÆRE E14 3,6W FROSTET;BL;22.000000;NULL;NULL;NULL;22.000000;18.000000;9.000000;NULL
1500503;1500503;9003399100833;EIM PLUGG RUNDSTIFT 16A 400V 416-6;BL;8.000000;NULL;4.000000;9.000000;22.000000;9.000000;4.000000;NULL
1500510;1500510;9003399139246;EIM PLUGG RUNDSTIFT 32A 230V 332-9;BL;3.000000;16.000000;13.000000;9.000000;8.000000;13.000000;3.000000;NULL
1500517;1500517;9003399670374;EIM xxPLUGG RUNDSTIFT 63A 230V 363-9;UT;.000000;NULL;NULL;NULL;NULL;.000000;.000000;NULL
1500518;1500518;9003399603068;EIM xxPLUGG RUNDSTIFT 63A 400V 463-6;UT;.000000;NULL;NULL;NULL;NULL;.000000;.000000;NULL
1500563;1500563;9003399102134;SKJØTEKONTAKT RUNDSTIFT 16A 400V 416-6;BL;3.000000;NULL;NULL;9.000000;16.000000;10.000000;8.000000;NULL
1500567;1500567;9003399124952;SKJØTEKONTAKT RUNDSTIFT 32A 400V 432-6;BL;-2.000000;NULL;NULL;9.000000;8.000000;9.000000;6.000000;NULL
1500870;1500870;5701581391482;NORDLUX PÆRE GU10 4,9W DIM HVIT;BL;72.000000;NULL;16.000000;NULL;64.000000;4.000000;-1.000000;NULL
1502312;1502312;3606485406053;EIM SCHNEIDER ELBIL LADER TYPE 2 3.7KW - 4M;TS;.000000;1.000000;.000000;1.000000;2.000000;NULL;1.000000;NULL
150313;150313;5722001503131;BJF xxSPEIL VIPPE Ø17CM KROM;UT;3.000000;-5.000000;.000000;-3.000000;.000000;.000000;5.000000;NULL
1503470;1503470;5701581394087;NORDLUX xxPÆRE E27 1,7W Ø12 FIL GYLDEN;UT;3.000000;NULL;NULL;NULL;2.000000;NULL;12.000000;NULL
1506008;1506008;7090041630789;EIM EGANT ENKEL STIKKONTAKT M/LOKK PÅVEGG IP44;BL;4.000000;-2.000000;10.000000;-17.000000;11.000000;19.000000;5.000000;NULL
1507070;1507070;5701581495784;NORDLUX SMART LIGHT BRIDGE WIFI;BL;5.000000;NULL;5.000000;3.000000;-3.000000;NULL;2.000000;NULL
1510542;1510542;7020160496805;EIM ELKO STIKKONTAKT ENKEL INNFELT M/JORD U/RAMME S1014 PH;BL;18.000000;12.000000;12.000000;7.000000;15.000000;25.000000;8.000000;NULL
1510703;1510703;7020160395702;EIM ELKO STIKKONTAKT 3-VEIS EURO INNFELT RS1031;BL;18.000000;6.000000;16.000000;10.000000;11.000000;4.000000;10.000000;NULL
151118;151118;5708952151188;DØRVRIDER SPRING SATIN CC30MM;BL;7.000000;NULL;6.000000;NULL;27.000000;2.000000;NULL;NULL
151127;151127;5708951511273;DØRVRIDER ASOLA ZAMAK SATIN CC30MM;BL;.000000;NULL;NULL;NULL;3.000000;5.000000;NULL;NULL
1511525;1511525;7020160517203;ELKO PLUS DOBBEL REHABSTIKKONTAKT SORT;TS;46.000000;NULL;NULL;4.000000;3.000000;23.000000;46.000000;NULL
1511538;1511538;7020160378002;EIM ELKO PLUS DOBBEL STIKKONTAKT INNFELT M/JORD SORT;BL;74.000000;19.000000;1.000000;15.000000;62.000000;2.000000;50.000000;NULL
1511550;1511550;7020160461704;EIM ELKO PLUS ENKEL STIKK IP44 PH;BL;-9.000000;21.000000;5.000000;9.000000;7.000000;35.000000;9.000000;NULL
1200163459;1200163459;5705150772580;FIX-PRO-GUL PROPP 3/8" MESSING;BL;9.000000;NULL;NULL;NULL;5.000000;3.000000;6.000000;NULL
1200163460;1200163460;5705150772672;FIX-PRO-GUL PROPP 1/2" MESSING;BL;14.000000;NULL;NULL;NULL;6.000000;10.000000;2.000000;NULL
1200163462;1200163462;5705150771828;FIX-PRO-GUL ENDEMUFFE MED PAKNING 3/8";BL;60.000000;NULL;NULL;NULL;3.000000;.000000;2.000000;NULL
1200163470;1200163470;5705150772610;FIX-PRO-GUL BALLOFIX STOPPEKRAN 15MMX15MM;BL;9.000000;NULL;.000000;.000000;6.000000;4.000000;17.000000;NULL
1200311;1200311;7046110066928;DR. GREVE SENSITIV INTIMVASK 400 ML;CD;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1200323;1200323;7046110300367;COMFORT TØYMYKNER SOMMERFRISK 750 ML;CD;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1200371;1200371;7038516220202;JORDAN TANNBØRSTE STEP 2 (3-5 ÅR);CD;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1200641;1200641;7046110304914;COMFORT TØYMYKNER MANDARIN & HYLLEBLOMST 750ML;CD;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1200643;1200643;7046110305010;OMO COLOR FLYTENDE TØYVASK 1,5L;CD;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1200705;1200705;7046110306215;MILO TØYVASK PARFYMEFRI 1,5L;CD;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1200710;1200710;7046110306420;OMO ULTRAHVITT KAPSLER TRIPPEL DOSE 36STK;CD;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
120135;120135;7026751201353;STRONG DIAMANT SLIPEPAD Ø100 MM GR.400;BL;NULL;NULL;NULL;4.000000;5.000000;1.000000;3.000000;NULL
120400;120400;7026751204002;ASK POLERINGSSVAMP MED MIKROFIBER;BL;.000000;NULL;NULL;.000000;10.000000;5.000000;3.000000;NULL
1204GEN;1204;5021378092362;FUG GENESIS OVERGANGSLIST SELVKLEBENDE 25X3MM MATT ALU;BL;8.000000;NULL;9.000000;7.000000;24.000000;-1.000000;7.000000;NULL
12052-44l;12052-44l;230021066420;LTG CIELO LAPPATO 40X40 40X40;HL;32.120000;.000000;25.420000;16.320000;75.840000;24.000000;33.600000;172.800000
1206;1206;5021378089881;FUG GENESIS TRAPPENESE RETRO 25X10MM MATT ALU;BL;.000000;NULL;.000000;-10.000000;6.000000;10.000000;.000000;NULL
121001207044;121001207044;7090051730264;PRT KARMLIST FURU 12X070X4420MM RUND S0502Y BOMULL;BL;47.000000;NULL;NULL;NULL;-10.000000;36.000000;-4.000000;NULL
121014;121014;7026751210140;ASK REDUKSJONSRING 30MM TIL 22.2MM FOR DIAMANTBLAD;BL;1.000000;NULL;NULL;NULL;5.000000;4.000000;5.000000;NULL
1210411344;1210411344;7090051734378;PRT KARMLIST FURU 15X095X4420MM TG113 S0502Y BOMULL;BL;.000000;NULL;NULL;NULL;17.000000;29.000000;NULL;NULL
1211;1211;5021378078175;FUG GENESIS ENDESTYKKE FOR NIB GRÅ;BL;10.000000;NULL;15.000000;NULL;10.000000;10.000000;10.000000;NULL
1211112;1211112;5708525327736;WAVIN EL-K-RØR PVC 25MM 25M;BL;2.000000;-1.000000;-2.000000;4.000000;2.000000;1.000000;10.000000;NULL
1211426;1211426;7033735000253;EIM xxPIPELIFE K-RØR 25MM 25M;UT;-3.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
121222103444;121222103444;7090051730462;PRT TAKLIST FURU 21X034X4420MM D-SKYGGE S0502Y BOMULL;BL;NULL;NULL;NULL;NULL;22.000000;NULL;NULL;NULL
1212734844;1212734844;7090051730035;PRT TAKLIST FURU 15X058X4420MM TT348 S0502Y BOMULL;BL;20.000000;NULL;NULL;NULL;21.000000;43.000000;50.000000;NULL
1213;1213;5021378086750;FUG GENESIS UTVENDIG HJØRNELIST 8MM MATT ALU 45 GRADER;BL;6.000000;NULL;17.000000;24.000000;8.000000;8.000000;8.000000;NULL
1213307;1213307;3606485113203;EIM SCHNEIDER SKJØTEMUFFE 32MM;TS;18.000000;NULL;19.000000;27.000000;35.000000;22.000000;18.000000;NULL
1213519;1213519;3606485113289;EIM SCHNEIDER SKAPMUFFE 50MM;TS;13.000000;NULL;4.000000;16.000000;6.000000;6.000000;12.000000;NULL
121400602124;121400602124;7090051730523;PRT GLATTKANTLIST FURU 06X021X2400MM S0502Y BOMULL;BL;NULL;NULL;NULL;NULL;42.000000;NULL;.000000;NULL
121401507024;121401507024;7090051734392;PRT GLATTKANTLIST FURU 15X070X2400MM S0502Y BOMULL;BL;14.000000;NULL;NULL;NULL;44.000000;NULL;23.000000;NULL
121501814524;121501814524;7090051730769;PRT UTFORING FURU 18X145X2400MM S0502Y BOMULL;BL;17.000000;NULL;NULL;NULL;10.000000;3.000000;18.000000;NULL
121501819524;121501819524;7090051730806;PRT UTFORING FURU 18X195X2400MM S0502Y BOMULL;BL;15.000000;NULL;NULL;NULL;10.000000;11.000000;NULL;NULL
121501830024;121501830024;7090051730868;PRT UTFORING FURU 18X300X2400MM S0502Y BOMULL;BL;16.000000;NULL;NULL;NULL;12.000000;16.000000;NULL;NULL
121511807070;121511807070;7090051730912;PRT UTFORING DØRSETT FURU 18X070MM DSU08 S0502Y;BL;6.000000;NULL;NULL;NULL;24.000000;12.000000;NULL;NULL
121936;121936;8021636002062;PAVAN DEKORSPARKEL 60 MM I POLERT, RUSTFRITT STÅL ERGO GREP;BL;NULL;NULL;NULL;NULL;NULL;6.000000;.000000;NULL
121945;121945;8021636069300;PAVAN GLATTEBRETT 200X80 MM I RUSTFRITT STÅL 0,3 MM;BL;-2.000000;NULL;NULL;NULL;NULL;NULL;.000000;NULL
121946;121946;8021636069331;PAVAN GLATTEBRETT 240X100 MM I RUSTFRITT STÅL 0,3 MM;BL;-2.000000;NULL;NULL;NULL;NULL;NULL;.000000;NULL
121962;121962;8021636193661;PAVAN GLATTEBRETT OVALT 400X120 MM I RUSTFRITT STÅL SOFTGREP;BL;NULL;NULL;NULL;NULL;NULL;NULL;5.000000;NULL
1221903;1221903;4050821808442;EIM WAGO 221-413 3-LEDER KOBLINGSKLEMME 50STK/PK.;BL;14.000000;28.000000;2.000000;4.000000;91.000000;8.000000;2.000000;NULL
1222;1222;5021378099262;FUG GENESIS ALU HJØRNE 10MM MATT 2PK;BL;-1.000000;10.000000;6.000000;13.000000;10.000000;6.000000;5.000000;NULL
1223256;1223256;7332418016964;EAS NORWESGO VEGGBOKS 57/100F 1 1/2;BL;84.000000;-49.000000;.000000;85.000000;170.000000;29.000000;11.000000;NULL
1511533;1511533;7020160377500;EIM ELKO PLUS STIKKONTAKT ENKEL M/JORD INNFELT PH;BL;19.000000;21.000000;15.000000;17.000000;15.000000;30.000000;18.000000;NULL
1511541;1511541;7020160378309;EIM ELKO PLUS EUROSTIKK 3-VEIS - SORT;TS;18.000000;NULL;14.000000;11.000000;19.000000;25.000000;23.000000;NULL
1511552;1511552;7020160461902;EIM ELKO PLUS ENKEL STIKKONTAKT IP44 SORT;TS;10.000000;NULL;10.000000;8.000000;15.000000;25.000000;17.000000;NULL
1511857;1511857;7020160513007;EIM ELKO STIKKONTAKT 6-VEIS M/JORD PH;BL;6.666700;5.000000;6.000000;11.000000;6.000000;8.000000;5.000000;NULL
151199;151199;5708951511990;WC LÅS SW8 SATIN CC30MM;BL;7.000000;NULL;14.000000;.000000;9.000000;NULL;NULL;NULL
152.21;152.21;5701952152216;OX-ON CHEMICAL BASIC 6000 CE 11 HANSKE;HL;NULL;NULL;NULL;NULL;NULL;12.000000;-2.000000;NULL
152705;152705;4260056150371;ASK PICA MERKEPEN DRY GRAPHIT;BL;.000000;.000000;.000000;5.000000;5.000000;10.000000;.000000;NULL
153.38;153.38;5701952153381;OX-ON EXTREME BASIC 4000 CE 08 HANSKE;HL;NULL;NULL;NULL;2.000000;12.000000;NULL;NULL;NULL
153.40;153.40;5701952153404;OX-ON EXTREME BASIC 4000 CE 10 HANSKE;HL;.000000;NULL;NULL;1.000000;9.000000;NULL;NULL;NULL
1530145;1530145;7020160545008;EAS ELKO ENKEL INNFELT IP44 1054 IF PT PH 84x84x60 MM;BL;22.000000;9.000000;29.000000;20.000000;9.000000;9.000000;15.000000;NULL
1530625;1530625;7020160676405;EIM ELKO STIKKKONTAKT ENKEL JORD AS1054UPT;TS;20.000000;NULL;.000000;12.000000;3.000000;NULL;18.000000;NULL
153104;153104;5702351531046;DØRVRIDER SKIBBY MATT KROM CC30-38MM;BL;.000000;NULL;NULL;NULL;11.000000;7.000000;NULL;NULL
154064;154064;5702351540642;DØRVRIDER NÆSTVED FYRTRE CC30MM;BL;.000000;NULL;NULL;NULL;.000000;5.000000;NULL;NULL
1544720;1544720;9003399113062;EIM CEE STIKKONTAKT FOR RUNDPLUGG 2-POL M/JORD 230V 16A;TS;.000000;NULL;13.000000;8.000000;9.000000;3.000000;8.000000;NULL
1544722;1544722;9003399018763;EIM CEE STIKKONTAKT FOR RUNDPLUGG 3-POL M/JORD 230V 16A;TS;11.000000;NULL;1.000000;10.000000;9.000000;7.000000;8.000000;NULL
1545157;1545157;6438054008224;EIM 2-VEIS SKJØTEKONTAKT M/JORDOG KLAPPLOKK ORANGE IP44;BL;7.000000;3.000000;1.000000;8.000000;4.000000;5.000000;2.000000;NULL
155062;155062;5702351550627;DØRVRIDER LYNGBY MATT KROM CC30MM;BL;.000000;5.000000;NULL;NULL;.000000;5.000000;NULL;NULL
15507;15507;7332844159396;EIA xxSENSO KITCHEN GRILLPANNE 28 CM SLIPP LETT BELEGG;UT;NULL;NULL;NULL;1.000000;NULL;.000000;NULL;NULL
155101;155101;4006956015514;LOP TELESKOPSTANG AQUAMOD Ø20 MM 0;TS;6.000000;.000000;.000000;.000000;.000000;.000000;6.000000;NULL
